timestamp,agent_id,chunk_index,bytes,gap_ms,parse_ms
14027.2613874,collector,160,100,25.2440,0.0305
14027.2687139,insight,161,105,29.1488,0.0761
14027.2864162,collector,161,100,25.0288,0.0179
14027.2927561,insight,162,98,24.0422,0.0160
14027.3138684,collector,162,99,27.4522,0.0251
14027.316939,insight,163,103,24.1829,0.0310
14027.3390966,collector,163,99,25.2282,0.0346
14027.3406165,insight,164,100,23.6775,0.0263
14027.3653834,collector,164,98,26.2868,0.0250
14027.3666198,insight,165,98,26.0033,0.0235
14027.3886316,collector,165,98,23.2482,0.0403
14027.3907282,insight,166,103,24.1084,0.0180
14027.411213,collector,166,98,22.5814,0.0288
14027.4183966,insight,167,108,27.6684,0.0299
14027.4372936,collector,167,103,26.0806,0.0297
14027.4444799,insight,168,101,26.0833,0.0206
14027.4638788,collector,168,98,26.5852,0.0278
14027.4706928,insight,169,109,26.2129,0.0186
14027.4922579,collector,169,104,28.3791,0.0211
14027.4975227,insight,170,98,26.8299,0.0174
14027.5172377,collector,170,106,24.9798,0.0368
14027.5220787,insight,171,110,24.5560,0.0388
14027.5422929,collector,171,98,25.0552,0.0256
14027.5451628,insight,172,104,23.0841,0.0195
14027.5685141,collector,172,98,26.2212,0.0185
14027.5706397,insight,173,102,25.4769,0.0186
14027.5967819,collector,173,98,28.2678,0.0491
14027.5977171,insight,174,100,27.0774,0.0135
14027.6223903,collector,174,98,25.6084,0.0484
14027.6232222,insight,175,103,25.5051,0.0150
14027.6511747,collector,175,98,28.7844,0.0474
14027.6525143,insight,176,103,29.2921,0.0138
14027.6755392,collector,176,98,24.3645,0.0163
14027.6776732,insight,177,98,25.1589,0.0120
14027.703211,collector,177,98,27.6718,0.0516
14027.7074413,insight,178,99,29.7681,0.0196
14027.7273099,collector,178,98,24.0989,0.0298
14027.7341766,insight,179,99,26.7353,0.0155
14027.7564425,collector,179,98,29.1326,0.0155
14027.762375,insight,180,98,28.1984,0.0335
14027.7820038,collector,180,98,25.5613,0.0182
14027.7893192,insight,181,101,26.9442,0.0286
14027.8077798,collector,181,98,25.7760,0.0367
14027.81708,insight,182,105,27.7608,0.0406
14027.8358421,collector,182,98,28.0623,0.0487
14027.8463973,insight,183,108,29.3173,0.0473
14027.8633112,collector,183,98,27.4691,0.0442
14027.8733335,insight,184,98,26.9362,0.0163
14027.890097,collector,184,98,26.7858,0.0262
14027.8970572,insight,185,100,23.7237,0.0687
14027.916608,collector,185,98,26.5110,0.0231
14027.9233384,insight,186,100,26.2812,0.0237
14027.944717,collector,186,98,28.1090,0.0197
14027.9523636,insight,187,99,29.0252,0.0231
14027.9708091,collector,187,98,26.0921,0.0167
14027.9786173,insight,188,105,26.2537,0.0375
14027.99838,collector,188,98,27.5709,0.0207
14028.0071602,insight,189,99,28.5429,0.0188
14028.0245898,collector,189,98,26.2098,0.0326
14028.0333113,insight,190,100,26.1511,0.0214
14028.0510271,collector,190,98,26.4373,0.0285
14028.0595348,insight,191,98,26.2235,0.0331
14028.0748416,collector,191,98,23.8145,0.0174
14028.0829244,insight,192,99,23.3896,0.0331
14028.101964,collector,192,101,27.1224,0.0255
14028.106782,insight,193,100,23.8576,0.0174
14028.1301709,collector,193,99,28.2069,0.0273
14028.1326871,insight,194,98,25.9051,0.0207
14028.1580675,collector,194,98,27.8966,0.0196
14028.1607463,insight,195,98,28.0592,0.0274
14028.1849598,collector,195,100,26.8923,0.0243
14028.1866269,insight,196,98,25.8806,0.0150
14028.212311,collector,196,99,27.3512,0.0443
14028.2143076,insight,197,98,27.6807,0.0387
14028.2393992,collector,197,101,27.0882,0.0204
14028.2426599,insight,198,105,28.3523,0.1692
14028.2645713,collector,198,103,25.1721,0.0235
14028.2664829,insight,199,99,23.8230,0.0189
14028.2902859,collector,199,100,25.7146,0.0418
14028.2922292,insight,200,103,25.7463,0.0112
14028.3161551,collector,200,101,25.8692,0.0210
14028.3195069,insight,201,100,27.2777,0.0186
14028.3438156,collector,201,99,27.6605,0.0425
14028.3454391,insight,202,104,25.9322,0.0184
14028.3724814,collector,202,99,28.6658,0.0313
14028.3732315,insight,203,102,27.7924,0.0146
14028.3976034,collector,203,97,25.1220,0.0372
14028.3989736,insight,204,101,25.7421,0.0162
14028.4225539,collector,204,98,24.9505,0.0166
14028.4240939,insight,205,104,25.1203,0.0145
14028.4470614,collector,205,103,24.5075,0.0214
14028.4489046,insight,206,99,24.8107,0.0154
14028.4735486,collector,206,98,26.4872,0.0280
14028.4762532,insight,207,97,27.3486,0.0175
14028.4990216,collector,207,104,25.4730,0.0198
14028.5034092,insight,208,97,27.1560,0.0187
14028.5269123,collector,208,105,27.8907,0.0185
14028.5304933,insight,209,98,27.0841,0.0289
14028.5532923,collector,209,98,26.3800,0.0175
14028.5579059,insight,210,98,27.4126,0.0187
14028.5803155,collector,210,98,27.0232,0.0245
14028.5818796,insight,211,105,23.9737,0.0164
14028.6057501,collector,211,97,25.4346,0.0278
14028.6070659,insight,212,98,25.1863,0.0191
14028.6304112,collector,212,98,24.6611,0.0437
14028.6314159,insight,213,101,24.3500,0.0121
14028.6564158,collector,213,98,26.0046,0.0160
14028.6589732,insight,214,99,27.5573,0.0798
14028.6821239,collector,214,98,25.7081,0.0185
14028.6868033,insight,215,107,27.8301,0.0220
14028.7089089,collector,215,98,26.7850,0.0140
14028.7123656,insight,216,105,25.5623,0.0372
14028.7355161,collector,216,98,26.6072,0.0222
14028.7372628,insight,217,108,24.8972,0.0168
14028.7613204,collector,217,98,25.8043,0.0209
14028.7658969,insight,218,100,28.6341,0.0301
14028.7860704,collector,218,98,24.7500,0.0231
14028.7920641,insight,219,102,26.1672,0.0395
14028.8111551,collector,219,98,25.0847,0.0265
14028.8197275,insight,220,98,27.6634,0.0185
14028.8386847,collector,220,98,27.5296,0.0326
14028.8445992,insight,221,98,24.8717,0.0198
14028.8644442,collector,221,98,25.7595,0.0190
14028.8706221,insight,222,98,26.0229,0.0167
14028.8918212,collector,222,98,27.3770,0.0376
14028.8985152,insight,223,105,27.8931,0.0246
14028.9188341,collector,223,98,27.0129,0.0205
14028.9218701,insight,224,101,23.3549,0.0127
14028.9451629,collector,224,98,26.3288,0.0184
14028.9482943,insight,225,104,26.4242,0.0214
14028.9716406,collector,225,98,26.4777,0.0340
14028.9754417,insight,226,98,27.1474,0.0213
14028.9983248,collector,226,98,26.6842,0.0175
14029.0003624,insight,227,103,24.9207,0.0595
14029.0259962,collector,227,98,27.6714,0.0150
14029.0276112,insight,228,100,27.2488,0.0143
14029.0530702,collector,228,98,27.0740,0.2148
14029.0540387,insight,229,103,26.4275,0.0146
14029.0797391,collector,229,98,26.6689,0.0324
14029.0817751,insight,230,100,27.7364,0.0258
14029.1045312,collector,230,100,24.7921,0.0331
14029.1070025,insight,231,98,25.2274,0.0177
14029.1337679,collector,231,105,29.2367,0.0314
14029.1349702,insight,232,107,27.9677,0.0135
14029.1563694,collector,232,99,22.6015,0.0154
14029.1609566,insight,233,102,25.9864,0.0471
14029.184624,collector,233,98,28.2546,0.0267
14029.1874389,insight,234,106,26.4823,0.0313
14029.2107664,collector,234,98,26.1424,0.0181
14029.216599,insight,235,108,29.1601,0.0439
14029.2358831,collector,235,99,25.1167,0.0173
14029.2415571,insight,236,107,24.9581,0.0310
14029.2642463,collector,236,100,28.3632,0.1675
14029.2654776,insight,237,98,23.9205,0.0157
14029.289647,collector,237,104,25.4007,0.0237
14029.2918244,insight,238,107,26.3468,0.0411
14029.3122916,collector,238,105,22.6446,0.0346
14029.3171395,insight,239,109,25.3151,0.0403
14029.3424355,collector,239,102,30.1439,0.0347
14029.3447641,insight,240,105,27.6246,0.0165
14029.3708335,collector,240,102,28.3980,0.0569
14029.3730174,insight,241,99,28.2533,0.0162
14029.3958667,collector,241,100,25.0332,0.0335
14029.3984119,insight,242,104,25.3945,0.0254
14029.4225519,collector,242,101,26.6852,0.0189
14029.4256255,insight,243,105,27.2136,0.0215
14029.4475357,collector,243,98,24.9838,0.0255
14029.4492616,insight,244,105,23.6361,0.0160
14029.4737524,collector,244,99,26.2167,0.0184
14029.4767487,insight,245,102,27.4871,0.0269
14029.4994762,collector,245,99,25.7238,0.0329
14029.5029012,insight,246,102,26.1525,0.0495
14029.5270402,collector,246,101,27.5640,0.0188
14029.5307929,insight,247,101,27.8917,0.0226
14029.5544036,collector,247,99,27.3634,0.0288
14029.5567488,insight,248,110,25.9559,0.0298
14029.5809746,collector,248,108,26.5710,0.0216
14029.5843698,insight,249,98,27.6210,0.0258
14029.6055132,collector,249,101,24.5386,0.0206
14029.6101092,insight,250,103,25.7394,0.0469
14029.6292998,collector,250,99,23.7866,0.0485
14029.6353012,insight,251,105,25.1920,0.0251
14029.655813,collector,251,100,26.5132,0.0341
14029.6612419,insight,252,110,25.9407,0.0253
14029.6822753,collector,252,108,26.4623,0.0214
14029.6875527,insight,253,98,26.3108,0.0195
14029.7068788,collector,253,108,24.6035,0.0228
14029.7120918,insight,254,102,24.5391,0.0411
14029.736478,collector,254,105,29.5992,0.0176
14029.7402272,insight,255,106,28.1354,0.0293
14029.7637864,collector,255,99,27.3084,0.0296
14029.7656433,insight,256,102,25.4161,0.0162
14029.789799,collector,256,100,26.0126,0.0506
14029.7909941,insight,257,103,25.3508,0.0170
14029.8146692,collector,257,100,24.8702,0.0233
14029.8174234,insight,258,100,26.4293,0.0377
14029.8406465,collector,258,99,25.9773,0.0233
14029.8443559,insight,259,106,26.9325,0.0169
14029.8639229,collector,259,101,23.2764,0.0321
14029.8670462,insight,260,111,22.6903,0.0156
14029.8906793,collector,260,98,26.7564,0.0187
14029.8950562,insight,261,100,28.0100,0.0171
14029.919184,collector,261,102,28.5047,0.0205
14029.923596,insight,262,105,28.5398,0.0182
14029.9437175,collector,262,105,24.5335,0.0180
14029.9511223,insight,263,103,27.5263,0.0324
14029.970905,collector,263,98,27.1875,0.0347
14029.9769953,insight,264,105,25.8730,0.0192
14029.9979427,collector,264,109,27.0377,0.0195
14030.0027405,insight,265,98,25.7452,0.0205
14030.0226031,collector,265,105,24.6604,0.0175
14030.027706,insight,266,101,24.9655,0.0207
14030.0513034,collector,266,103,28.7003,0.0361
14030.0533438,insight,267,99,25.6378,0.0204
14030.0781716,collector,267,106,26.8682,0.0186
14030.0811556,insight,268,98,27.8118,0.0180
14030.1030498,collector,268,108,24.8782,0.0164
14030.1076429,insight,269,98,26.4873,0.0268
14030.1307543,collector,269,98,27.7045,0.0184
14030.1343421,insight,270,110,26.6992,0.0277
14030.1562522,collector,270,99,25.4979,0.0202
14030.1618464,insight,271,113,27.5043,0.0154
14030.182718,collector,271,105,26.4658,0.0287
14030.1907252,insight,272,99,28.8788,0.0206
14030.2107124,collector,272,98,27.9944,0.0189
14030.2189119,insight,273,101,28.1867,0.0198
14030.2348191,collector,273,99,24.1067,0.0277
14030.2433822,insight,274,98,24.4703,0.0310
14030.2625951,collector,274,98,27.7760,0.0379
14030.2711568,insight,275,98,27.7746,0.0340
14030.2906962,collector,275,99,28.1011,0.0183
14030.2986329,insight,276,100,27.4761,0.0191
14030.3158794,collector,276,99,25.1832,0.0336
14030.3237807,insight,277,102,25.1478,0.0240
14030.3428672,collector,277,104,26.9878,0.0316
14030.3465725,insight,278,104,22.7918,0.0214
14030.368661,collector,278,103,25.7938,0.0172
14030.3723103,insight,279,104,25.7378,0.0618
14030.3948305,collector,279,108,26.1695,0.0220
14030.3978857,insight,280,99,25.5754,0.0439
14030.4196691,collector,280,102,24.8386,0.0172
14030.4258172,insight,281,102,27.9315,0.0482
14030.4443263,collector,281,100,24.6572,0.0208
14030.4525996,insight,282,100,26.7824,0.0193
14030.4718173,collector,282,105,27.4910,0.0266
14030.4785352,insight,283,110,25.9356,0.0331
14030.4995351,collector,283,99,27.7178,0.0333
14030.5057796,insight,284,108,27.2444,0.0377
14030.526037,collector,284,102,26.5019,0.0214
14030.5315513,insight,285,102,25.7717,0.0259
14030.5519147,collector,285,107,25.8777,0.0174
14030.5599319,insight,286,98,28.3806,0.0336
14030.5775982,collector,286,103,25.6835,0.0223
14030.5899673,insight,287,98,30.0354,0.0217
14030.6022415,collector,287,109,24.6433,0.0184
14030.6180391,insight,288,98,28.0718,0.0352
14030.6290495,collector,288,105,26.8080,0.0431
14030.6430693,insight,289,100,25.0302,0.0324
14030.6551126,collector,289,99,26.0631,0.0201
14030.6687796,insight,290,105,25.7103,0.0227
14030.6818216,collector,290,98,26.7090,0.0210
14030.6978818,insight,291,110,29.1022,0.0199
14030.707931,collector,291,98,26.1094,0.0441
14030.7239352,insight,292,101,26.0534,0.0170
14030.7347902,collector,292,98,26.8592,0.0375
14030.7480368,insight,293,105,24.1016,0.0178
14030.7620275,collector,293,99,27.2373,0.0471
14030.7762128,insight,294,102,28.1760,0.0204
14030.7874994,collector,294,107,25.4719,0.0186
14030.8033766,insight,295,110,27.1638,0.0197
14030.8152577,collector,295,98,27.7583,0.0213
14030.8264159,insight,296,104,23.0393,0.0324
14030.8401146,collector,296,102,24.8569,0.0269
14030.8510315,insight,297,103,24.6156,0.0268
14030.866484,collector,297,98,26.3694,0.0352
14030.8785986,insight,298,102,27.5671,0.0193
14030.8933681,collector,298,99,26.8841,0.0223
14030.9045912,insight,299,101,25.9926,0.0287
14030.9212492,collector,299,98,27.8811,0.0158
14030.9313805,insight,300,104,26.7893,0.0237
14030.9490409,collector,300,98,27.7917,0.0198
14030.9580288,insight,301,107,26.6483,0.0226
14030.9766142,collector,301,102,27.5733,0.0217
14030.9833101,insight,302,98,25.2813,0.0185
14031.0040969,collector,302,98,27.4827,0.0189
14031.0105549,insight,303,102,27.2448,0.0155
14031.0316573,collector,303,100,27.5604,0.0197
14031.0356667,insight,304,105,25.1118,0.0248
14031.0565885,collector,304,99,24.9312,0.0172
14031.0623495,insight,305,105,26.6828,0.0316
14031.0849908,collector,305,109,28.4023,0.0238
14031.0887873,insight,306,108,26.4378,0.0295
14031.1125898,collector,306,105,27.5990,0.0342
14031.1163783,insight,307,100,27.5910,0.0167
14031.1367249,collector,307,98,24.1351,0.0180
14031.1412546,insight,308,108,24.8763,0.0209
14031.1639966,collector,308,99,27.2717,0.0322
14031.1673193,insight,309,101,26.0647,0.0295
14031.1918513,collector,309,100,27.8547,0.0702
14031.1957037,insight,310,104,28.3844,0.0229
14031.2176359,collector,310,98,25.7846,0.0281
14031.2196833,insight,311,100,23.9796,0.0440
14031.2430537,collector,311,99,25.4178,0.0224
14031.2446831,insight,312,106,24.9998,0.0214
14031.2684074,collector,312,97,25.3537,0.0448
14031.2695751,insight,313,101,24.8920,0.0142
14031.2939109,collector,313,100,25.5035,0.0190
14031.2965527,insight,314,102,26.9776,0.0238
14031.3183537,collector,314,99,24.4428,0.0156
14031.3231308,insight,315,101,26.5781,0.0169
14031.34448,collector,315,104,26.1263,0.0251
14031.3506223,insight,316,104,27.4915,0.0295
14031.3706028,collector,316,105,26.1228,0.0280
14031.378379,insight,317,110,27.7567,0.0190
14031.3995532,collector,317,99,28.9504,0.0231
14031.4067055,insight,318,98,28.3265,0.0291
14031.4250428,collector,318,104,25.4896,0.0422
14031.4325098,insight,319,100,25.8043,0.0240
14031.4530028,collector,319,107,27.9600,0.0228
14031.4580657,insight,320,106,25.5559,0.0298
14031.4790967,collector,320,103,26.0939,0.0343
14031.4813465,insight,321,98,23.2808,0.0201
14031.5066637,collector,321,110,27.5670,0.0186
14031.5108143,insight,322,100,29.4678,0.0461
14031.5321473,collector,322,100,25.4836,0.0199
14031.5368292,insight,323,98,26.0149,0.0214
14031.5598171,collector,323,101,27.6698,0.0234
14031.5615634,insight,324,98,24.7342,0.0174
14031.5863572,collector,324,102,26.5401,0.0182
14031.5877453,insight,325,98,26.1819,0.0389
14031.6142911,collector,325,104,27.9339,0.0509
14031.6153876,insight,326,98,27.6423,0.0131
14031.6391514,collector,326,102,24.8603,0.0284
14031.640111,insight,327,98,24.7234,0.0123
14031.6652989,collector,327,101,26.1475,0.0259
14031.6701194,insight,328,98,30.0084,0.0291
14031.692327,collector,328,98,27.0281,0.0249
14031.6947561,insight,329,108,24.6367,0.0200
14031.7188204,collector,329,99,26.4934,0.0152
14031.721592,insight,330,100,26.8359,0.0160
14031.7447849,collector,330,103,25.9645,0.0193
14031.7495788,insight,331,108,27.9868,0.0190
14031.7720071,collector,331,98,27.2222,0.0281
14031.7757552,insight,332,99,26.1764,0.0401
14031.7969413,collector,332,101,24.9342,0.0173
14031.8008134,insight,333,101,25.0582,0.0394
14031.8245853,collector,333,99,27.6440,0.0229
14031.8274697,insight,334,99,26.6563,0.0195
14031.8516635,collector,334,112,27.0782,0.0415
14031.8531584,insight,335,104,25.6887,0.0204
14031.8796185,collector,335,99,27.9550,0.0308
14031.8812771,insight,336,107,28.1187,0.0188
14031.9057076,collector,336,105,26.0891,0.0396
14031.9075841,insight,337,100,26.3070,0.0146
14031.9320295,collector,337,107,26.3219,0.0180
14031.9352209,insight,338,100,27.6368,0.0258
14031.9578234,collector,338,107,25.7939,0.0215
14031.9634016,insight,339,99,28.1807,0.0162
14031.9860632,collector,339,100,28.2398,0.0223
14031.9918781,insight,340,99,28.4765,0.0196
14032.0134348,collector,340,108,27.3716,0.0453
14032.0168347,insight,341,108,24.9566,0.0213
14032.0398986,collector,341,106,26.4638,0.0196
14032.0437524,insight,342,100,26.9177,0.0171
14032.0649912,collector,342,100,25.0926,0.0293
14032.0691664,insight,343,98,25.4140,0.0146
14032.093365,collector,343,103,28.3738,0.0265
14032.096642,insight,344,98,27.4756,0.0172
14032.119065,collector,344,108,25.7000,0.0152
14032.1263134,insight,345,98,29.6714,0.0348
14032.1444027,collector,345,102,25.3377,0.0270
14032.1525679,insight,346,98,26.2545,0.0217
14032.1730044,collector,346,98,28.6017,0.0245
14032.1772037,insight,347,97,24.6358,0.0131
14032.2005892,collector,347,99,27.5848,0.0801
14032.2019803,insight,348,98,24.7766,0.0136
14032.2254307,collector,348,105,24.8415,0.0339
14032.2269092,insight,349,98,24.9289,0.0161
14032.2521713,collector,349,111,26.7406,0.0172
14032.2537904,insight,350,98,26.8812,0.0275
14032.2777005,collector,350,100,25.5292,0.0247
14032.2786947,insight,351,105,24.9043,0.0149
14032.3037245,collector,351,104,26.0240,0.0164
14032.3063366,insight,352,98,27.6419,0.0113
14032.3277918,collector,352,101,24.0673,0.0174
14032.3314362,insight,353,102,25.0996,0.0163
14032.3548205,collector,353,106,27.0287,0.0386
14032.3567701,insight,354,102,25.3339,0.0245
14032.3838429,collector,354,111,29.0224,0.0343
14032.3856127,insight,355,106,28.8426,0.0154
14032.4109413,collector,355,98,27.0984,0.0217
14032.4143801,insight,356,98,28.7674,0.0143
14032.4364361,collector,356,2983,25.4948,0.0962
14032.4384616,insight,357,105,24.0815,0.0302
14032.463165,insight,358,107,24.7034,0.0379
14032.4720625,insight,359,100,8.8975,0.0231
14032.4814456,insight,360,104,9.3831,0.0214
14032.4910441,insight,361,104,9.5985,0.0270
14032.5007347,insight,362,99,9.6906,0.0500
14032.510282,insight,363,105,9.5473,0.0226
14032.5194177,insight,364,100,9.1357,0.0196
14032.5282183,insight,365,103,8.8006,0.0210
14032.5379966,insight,366,109,9.7783,0.0338
14032.5476735,insight,367,105,9.6769,0.0166
14032.5567393,insight,368,109,9.0658,0.0557
14032.56576,insight,369,98,9.0207,0.0231
14032.5749808,insight,370,101,9.2208,0.0302
14032.5847757,insight,371,98,9.7949,0.0188
14032.5945132,insight,372,98,9.7375,0.0245
14032.603916,insight,373,100,9.4028,0.0443
14032.614083,insight,374,102,10.1670,0.0276
14032.6231147,insight,375,100,9.0317,0.0214
14032.6319947,insight,376,104,8.8800,0.0190
14032.6413405,insight,377,105,9.3458,0.0391
14032.6516755,insight,378,105,10.3350,0.0556
14032.6603733,insight,379,100,8.6978,0.0187
14032.6698424,insight,380,109,9.4691,0.0415
14032.679296,insight,381,103,9.4536,0.0387
14032.6893317,insight,382,100,10.0357,0.0257
14032.6978328,insight,383,100,8.5011,0.0174
14032.7070433,insight,384,106,9.2105,0.0252
14032.7166932,insight,385,106,9.6499,0.0309
14032.7265871,insight,386,99,9.8939,0.0273
14032.7360116,insight,387,98,9.4245,0.0235
14032.7452249,insight,388,97,9.2133,0.0182
14032.7547144,insight,389,98,9.4895,0.0315
14032.7645128,insight,390,99,9.7984,0.0193
14032.7735259,insight,391,108,9.0131,0.0181
14032.7822896,insight,392,102,8.7637,0.0306
14032.7925908,insight,393,105,10.3012,0.0527
14032.8022642,insight,394,112,9.6734,0.0191
14032.8110231,insight,395,98,8.7589,0.0168
14032.8203817,insight,396,101,9.3586,0.0221
14032.8300121,insight,397,108,9.6304,0.0384
14032.8396325,insight,398,105,9.6204,0.0270
14032.8488361,insight,399,101,9.2036,0.0566
14032.8580835,insight,400,107,9.2474,0.0368
14032.8683821,insight,401,112,10.2986,0.0274
14032.8775077,insight,402,103,9.1256,0.0401
14032.8863635,insight,403,100,8.8558,0.0303
14032.8959375,insight,404,104,9.5740,0.0408
14032.9061867,insight,405,102,10.2492,0.0370
14032.9150253,insight,406,105,8.8386,0.0164
14032.9240575,insight,407,108,9.0322,0.0348
14032.9329741,insight,408,111,8.9166,0.0205
14032.9428262,insight,409,98,9.8521,0.0224
14032.9520595,insight,410,100,9.2333,0.0212
14032.9611072,insight,411,105,9.0477,0.0178
14032.9701528,insight,412,99,9.0456,0.0339
14032.9803767,insight,413,100,10.2239,0.0235
14032.9897159,insight,414,98,9.3392,0.0449
14033.0004606,insight,415,98,10.7447,0.0143
14033.0098241,insight,416,98,9.3635,0.0155
14033.0191343,insight,417,98,9.3102,0.0577
14033.0287382,insight,418,98,9.6039,0.0190
14033.039314,insight,419,98,10.5758,0.0337
14033.0490274,insight,420,106,9.7134,0.0284
14033.0580261,insight,421,100,8.9987,0.0336
14033.0678722,insight,422,108,9.8461,0.0188
14033.0775188,insight,423,99,9.6466,0.0166
14033.0868924,insight,424,102,9.3736,0.0552
14033.0969241,insight,425,102,10.0317,0.0309
14033.1065884,insight,426,112,9.6643,0.0174
14033.115687,insight,427,98,9.0986,0.0419
14033.1250674,insight,428,101,9.3804,0.0462
14033.1355124,insight,429,99,10.4450,0.0388
14033.1445403,insight,430,107,9.0279,0.0218
14033.1541361,insight,431,100,9.5958,0.0380
14033.1656967,insight,432,100,11.5606,0.0166
14033.1768508,insight,433,99,11.1541,0.0219
14033.1863555,insight,434,100,9.5047,0.0282
14033.1952415,insight,435,97,8.8860,0.0881
14033.2050332,insight,436,98,9.7917,0.0228
14033.2146257,insight,437,98,9.5925,0.0215
14033.2236852,insight,438,98,9.0595,0.0253
14033.2329396,insight,439,98,9.2544,0.0210
14033.2424792,insight,440,98,9.5396,0.0393
14033.2521373,insight,441,98,9.6581,0.0201
14033.2614005,insight,442,98,9.2632,0.0532
14033.2706928,insight,443,105,9.2923,0.0485
14033.2808769,insight,444,107,10.1841,0.0551
14033.2914273,insight,445,100,10.5504,0.0230
14033.3008702,insight,446,101,9.4429,0.0365
14033.3106392,insight,447,103,9.7690,0.0169
14033.3195984,insight,448,102,8.9592,0.0340
14033.3298356,insight,449,98,10.2372,0.0274
14033.3392953,insight,450,101,9.4597,0.0189
14033.3486974,insight,451,98,9.4021,0.0203
14033.3583099,insight,452,98,9.6125,0.0244
14033.3680763,insight,453,100,9.7664,0.0217
14033.3771885,insight,454,101,9.1122,0.0201
14033.3863231,insight,455,98,9.1346,0.0340
14033.3961889,insight,456,103,9.8658,0.0306
14033.4051548,insight,457,102,8.9659,0.0181
14033.4146462,insight,458,106,9.4914,0.0267
14033.4235408,insight,459,102,8.8946,0.0185
14033.4331412,insight,460,100,9.6004,0.0200
14033.4430078,insight,461,105,9.8666,0.0444
14033.4522568,insight,462,101,9.2490,0.0234
14033.4615058,insight,463,97,9.2490,0.0303
14033.4713986,insight,464,102,9.8928,0.0343
14033.4812963,insight,465,100,9.8977,0.0262
14033.4901727,insight,466,99,8.8764,0.0324
14033.4996211,insight,467,105,9.4484,0.0187
14033.5096904,insight,468,108,10.0693,0.0176
14033.5199315,insight,469,101,10.2411,0.0212
14033.5293415,insight,470,105,9.4100,0.0180
14033.5389732,insight,471,106,9.6317,0.0198
14033.5482305,insight,472,103,9.2573,0.0196
14033.5572862,insight,473,102,9.0557,0.0244
14033.566952,insight,474,101,9.6658,0.0381
14033.5763629,insight,475,107,9.4109,0.0334
14033.5858413,insight,476,108,9.4784,0.0188
14033.5950002,insight,477,103,9.1589,0.0413
14033.604269,insight,478,106,9.2688,0.0340
14033.6138566,insight,479,98,9.5876,0.0258
14033.6231615,insight,480,107,9.3049,0.0275
14033.6323091,insight,481,100,9.1476,0.0230
14033.6424415,insight,482,101,10.1324,0.0280
14033.6516212,insight,483,105,9.1797,0.0322
14033.660808,insight,484,108,9.1868,0.0210
14033.6699847,insight,485,98,9.1767,0.0411
14033.6791471,insight,486,102,9.1624,0.0370
14033.6894483,insight,487,105,10.3012,0.0257
14033.6987611,insight,488,105,9.3128,0.0261
14033.7077757,insight,489,105,9.0146,0.0869
14033.7176114,insight,490,98,9.8357,0.0310
14033.7269981,insight,491,102,9.3867,0.0240
14033.7363052,insight,492,100,9.3071,0.0352
14033.745208,insight,493,99,8.9028,0.0818
14033.7549899,insight,494,102,9.7819,0.0347
14033.7641165,insight,495,105,9.1266,0.0157
14033.7731708,insight,496,106,9.0543,0.0241
14033.782364,insight,497,101,9.1932,0.0401
14033.79296,insight,498,100,10.5960,0.0193
14033.8026215,insight,499,106,9.6615,0.0543
14033.8123082,insight,500,100,9.6867,0.0279
14033.8224785,insight,501,98,10.1703,0.0651
14033.8319267,insight,502,98,9.4482,0.0198
14033.8412661,insight,503,98,9.3394,0.0251
14033.8514236,insight,504,98,10.1575,0.0298
14033.8609153,insight,505,98,9.4917,0.0233
14033.8716434,insight,506,106,10.7281,0.0620
14033.8807516,insight,507,103,9.1082,0.0246
14033.889772,insight,508,99,9.0204,0.0159
14033.899355,insight,509,102,9.5830,0.0190
14033.9083378,insight,510,101,8.9828,0.0203
14033.9184017,insight,511,102,10.0639,0.0322
14033.9276045,insight,512,99,9.2028,0.0172
14033.9369404,insight,513,107,9.3359,0.0506
14033.9470231,insight,514,105,10.0827,0.0434
14033.9562826,insight,515,101,9.2595,0.0365
14033.9653541,insight,516,101,9.0715,0.0196
14033.9743581,insight,517,102,9.0040,0.0444
14033.9857626,insight,518,98,11.4045,0.0214
14033.9961622,insight,519,102,10.3996,0.0336
14034.0059313,insight,520,105,9.7691,0.0283
14034.0156244,insight,521,100,9.6931,0.0179
14034.0255594,insight,522,107,9.9350,0.0276
14034.0352284,insight,523,98,9.6690,0.0173
14034.0444728,insight,524,105,9.2444,0.0235
14034.0542056,insight,525,99,9.7328,0.0332
14034.0647673,insight,526,98,10.5617,0.0244
14034.0742248,insight,527,98,9.4575,0.0455
14034.084369,insight,528,102,10.1442,0.0358
14034.0939564,insight,529,98,9.5874,0.0188
14034.1035859,insight,530,100,9.6295,0.0280
14034.1146944,insight,531,103,11.1085,0.0301
14034.1252663,insight,532,103,10.5719,0.0419
14034.1347163,insight,533,99,9.4500,0.0139
14034.1444103,insight,534,101,9.6940,0.0203
14034.1540228,insight,535,98,9.6125,0.0304
14034.1639312,insight,536,102,9.9084,0.0286
14034.1734887,insight,537,128,9.5575,0.0385
14034.1828809,insight,538,98,9.3922,0.0377
14034.1932847,insight,539,108,10.4038,0.0267
14034.2024572,insight,540,106,9.1725,0.0236
14034.2119084,insight,541,128,9.4512,0.0205
14034.2209187,insight,542,128,9.0103,0.0206
14034.2307511,insight,543,105,9.8324,0.0218
14034.2400841,insight,544,98,9.3330,0.0172
14034.249229,insight,545,99,9.1449,0.0482
14034.2582467,insight,546,98,9.0177,0.0274
14034.267957,insight,547,98,9.7103,0.0183
