backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
tensorrt-fp16,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
transformers-gpu-compile,batch_medium,5,5,0,0.0,488.54029282198405,486.93595056727486,7.669959999986986,7.4684999999874435,51.29215333332695,7.830733333321405,65.59563000000139,65.7669500000111,1.8004400304448844,62.747300000012274,67.13364999998817,65.21384999999214,67.1164000000033,63.360088433273084,67.8311715667297,5
transformers-gpu-compile,batch_short,5,5,0,0.0,524.2871686405263,520.582720832288,7.049620000009327,7.376500000020769,49.43840666665362,8.014366666638276,42.29822000000354,43.40704999998479,1.7521234629662448,39.87945000002924,43.66290000001527,40.979349999986425,43.56235000000197,40.12267137563024,44.47376862437684,5
transformers-gpu-compile,single_long,5,5,0,0.0,162.05034279926272,167.4628452774857,6.54972999998904,6.573849999995218,47.80003333333222,5.95853333334162,49.99531999999931,47.778999999991356,6.0762323995458125,44.86470000000509,59.631899999999405,45.61304999998583,52.08795000001487,42.45068098476399,57.53995901523463,5
transformers-gpu-compile,single_medium,5,5,0,0.0,161.08639592774304,164.38705590768404,5.762560000005124,5.639950000016825,47.330620000002455,6.4778666666711615,50.056580000000395,48.690350000015314,4.4633542870951635,46.77194999999301,57.7574500000253,47.29139999997756,49.77174999999079,44.514593670485894,55.598566329514895,5
transformers-gpu-compile,single_micro,5,5,0,0.0,360.6613968940946,343.6164946174232,2.6046800000131043,2.6437500000042746,112.4588000000055,2.9337666666719997,22.368210000007593,23.30809999997996,1.9490503871743707,19.7719500000062,24.00030000001152,20.81395000001862,23.946750000021666,19.948144303568064,24.788275696447123,5
transformers-gpu-compile,single_short,5,5,0,0.0,177.5992557139698,179.5824085512097,5.6658800000036535,5.670750000007274,45.47378666666948,6.028033333317732,31.231830000001537,31.140049999976327,1.6499932282427965,29.090550000006488,33.07764999999563,30.239200000011124,32.61170000001812,29.183092811212447,33.28056718879063,5
