backend,backend_kind,batch_size,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_per_s_compute_median,tokens_total_median,tokens_total_compute_median,prompt_tokens_median,prompt_tokens_raw_median,prompt_tokens_compute_median,gen_tokens_median,gen_tokens_raw_median,gen_tokens_target_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,94.49413333337968,94.56959999988612,95.10491999972146,95.15250399970682,338.3751226613894,338.3751226613894,32.0,32.0,,17.0,17.0,32.0,32.0,32.0,94.53874969482422,631.58984375,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,145.00523333238866,147.07069999894884,152.84788999906596,153.36141799907637,217.5824280446664,217.58242804466636,32.0,32.0,,17.0,17.0,32.0,32.0,32.0,147.03695678710938,207.6767578125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,kv_decode,3,227.23936666625377,228.45439999946396,230.77315999962596,230.97927199964036,140.0717167192888,140.07171671928876,32.0,32.0,,9.0,9.0,32.0,32.0,32.0,228.40911865234372,578.58349609375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,kv_decode,3,74.57323333377037,62.85720000050787,96.62268000083714,99.6240560008664,509.0904462772991,509.0904462772991,32.0,32.0,,9.0,9.0,32.0,32.0,32.0,62.80064010620117,630.2802734375,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,kv_decode,3,119.40536666649375,115.16850000043632,128.24855999951978,129.41123199943831,277.8537534124241,277.8537534124241,32.0,32.0,,9.0,9.0,32.0,32.0,32.0,115.10272216796876,408.2998046875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,kv_decode,3,150.55859999968865,150.30730000034964,153.41490999908274,153.69114199897012,212.89717798088023,212.89717798088026,32.0,32.0,,9.0,9.0,32.0,32.0,32.0,150.27711486816406,630.740234375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,kv_decode,3,115.77796666642826,119.07149999933608,119.70383999960175,119.76004799962537,268.74608953593787,268.74608953593787,32.0,32.0,,9.0,9.0,32.0,32.0,32.0,119.03180694580078,557.40087890625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,kv_decode,3,144.70636666677214,145.3923000008217,145.8959400000822,145.94070800001646,220.0941865547154,220.0941865547154,32.0,32.0,,9.0,9.0,32.0,32.0,32.0,145.36614990234375,408.78564453125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,prefill,3,7.409700000304535,7.42790000003879,7.554350000282284,7.565590000303928,2288.668398862562,2288.668398862562,17.0,17.0,,17.0,17.0,0.0,32.0,32.0,7.378592014312744,579.755859375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,prefill,3,2.7903333332991074,2.788300000247545,2.818989999832411,2.82171799979551,6096.904923606046,6096.904923606047,17.0,17.0,,17.0,17.0,0.0,32.0,32.0,2.72867202758789,631.08251953125,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,prefill,3,4.271033333376788,4.237399998601177,4.476350000913953,4.4975900011195336,4011.89408732051,4011.89408732051,17.0,17.0,,17.0,17.0,0.0,32.0,32.0,4.184959888458252,631.44091796875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,prefill,3,5.71740000001834,5.362500000046566,6.764969998766901,6.889633998653153,3170.1631701356414,3170.1631701356414,17.0,17.0,,17.0,17.0,0.0,32.0,32.0,5.309599876403809,316.27099609375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,prefill,3,3.743699999176897,3.633799999079202,3.954649999650428,3.983169999701204,4678.298201416636,4678.2982014166355,17.0,17.0,,17.0,17.0,0.0,32.0,32.0,3.590687990188598,631.58984375,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,prefill,3,6.559599999794348,6.561999998666579,7.665850000739738,7.763970000924019,2590.6735756559674,2590.6735756559674,17.0,17.0,,17.0,17.0,0.0,32.0,32.0,6.487040042877197,207.6767578125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,prefill,3,7.908766667242162,7.682299999942188,8.380070000748674,8.442094000820362,1171.5241529317689,1171.5241529317689,9.0,9.0,,9.0,9.0,0.0,32.0,32.0,7.622911930084228,578.58349609375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,prefill,3,3.4384666663148287,3.9032000004226575,4.093729999112838,4.11066599899641,2305.800368678376,2305.800368678376,9.0,9.0,,9.0,9.0,0.0,32.0,32.0,3.840607881546021,630.2802734375,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,prefill,3,4.512100000283681,4.545699999653152,4.579269999885582,4.582253999906243,1979.8930859244388,1979.8930859244388,9.0,9.0,,9.0,9.0,0.0,32.0,32.0,4.493023872375488,408.2998046875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,prefill,3,5.291000000094452,5.333400000381516,5.358599999090075,5.36083999897528,1687.4789063929577,1687.4789063929575,9.0,9.0,,9.0,9.0,0.0,32.0,32.0,5.2867841720581055,630.740234375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,prefill,3,4.466866666916758,4.505500000959728,4.6859499998390675,4.701989999739453,1997.558539137252,1997.5585391372517,9.0,9.0,,9.0,9.0,0.0,32.0,32.0,4.455840110778809,557.40087890625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,prefill,3,5.513199999768403,5.481399999553105,5.577430000630557,5.58596600072633,1641.916298889657,1641.9162988896567,9.0,9.0,,9.0,9.0,0.0,32.0,32.0,5.434239864349365,408.78564453125,,96.088,96.08832
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,e2e_kv,3,66.93336666666666,65.89920000000001,68.96469,69.237178,864.9573894675503,864.9573894675503,57.0,57.0,,25.0,,32.0,32.0,32.0,,,266.589,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,e2e_kv,3,405.04746666666665,389.8507,451.60438,457.093596,200.076593424098,200.076593424098,78.0,78.0,,46.0,,32.0,32.0,32.0,,,233.7327,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,e2e_kv,3,1504.3587333333332,1469.7342,1610.9586,1623.51188,89.13176273641861,89.1317627364186,131.0,131.0,,99.0,,32.0,32.0,32.0,,,427.0935,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,e2e_kv,3,64.65953333333333,65.909,66.79982,66.879004,743.449301309381,743.449301309381,49.0,49.0,,17.0,,32.0,32.0,32.0,,,293.5041,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,e2e_kv,3,366.8641,367.3533,368.46354,368.562228,190.55225582565885,190.55225582565885,70.0,70.0,,38.0,,32.0,32.0,32.0,,,247.8287,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,e2e_kv,3,1522.0133333333333,1560.6438,1586.54166,1588.8436920000001,79.45438927191458,79.45438927191458,124.0,124.0,,92.0,,32.0,32.0,32.0,,,433.0687,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,kv_decode,3,64.61256666666667,63.6974,66.73292,67.00274399999999,502.3752931830812,502.3752931830812,32.0,32.0,,25.0,,32.0,32.0,32.0,,,266.589,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,kv_decode,3,391.92813333333334,376.8863,437.28665,442.65557,84.90624360715685,84.90624360715685,32.0,32.0,,46.0,,32.0,32.0,32.0,,,233.7327,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,kv_decode,3,1454.8183666666666,1421.2402,1557.67138,1569.798596,22.515546633144773,22.515546633144773,32.0,32.0,,99.0,,32.0,32.0,32.0,,,427.0935,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,kv_decode,3,61.7732,63.1038,63.88554,63.955028,507.1009986720292,507.1009986720292,32.0,32.0,,17.0,,32.0,32.0,32.0,,,293.5041,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,kv_decode,3,355.1390333333334,356.0641,356.26543,356.283326,89.87145853794303,89.87145853794303,32.0,32.0,,38.0,,32.0,32.0,32.0,,,247.8287,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,kv_decode,3,1467.3742000000002,1494.6699,1535.73681,1539.3872020000001,21.409409529154228,21.409409529154228,32.0,32.0,,92.0,,32.0,32.0,32.0,,,433.0687,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,prefill,3,2.3208,2.2351,2.49646,2.519692,11185.181871057222,11185.181871057222,25.0,25.0,,25.0,,0.0,32.0,32.0,,,266.589,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,prefill,3,13.119333333333332,12.9644,14.31773,14.438025999999999,3548.1780876862795,3548.1780876862795,46.0,46.0,,46.0,,0.0,32.0,32.0,,,233.7327,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,prefill,3,49.54036666666667,48.494,53.28722,53.713284,2041.4896688250087,2041.4896688250092,99.0,99.0,,99.0,,0.0,32.0,32.0,,,427.0935,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,prefill,3,2.8863333333333334,2.9264,2.9273,2.92738,5809.185347184253,5809.185347184253,17.0,17.0,,17.0,,0.0,32.0,32.0,,,293.5041,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,prefill,3,11.725066666666665,11.5869,12.227879999999999,12.284856,3279.5657164556524,3279.5657164556524,38.0,38.0,,38.0,,0.0,32.0,32.0,,,247.8287,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,prefill,3,54.63913333333333,49.1194,64.28845,65.63681,1872.9870478873927,1872.9870478873927,92.0,92.0,,92.0,,0.0,32.0,32.0,,,433.0687,20900.0,20900.0
