task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s
4,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,28,84,False,,3,prefill,ok,,1766549066.1723034,17,2.6837,,113.6342,151.51226666666668,2.367379166666667,,0,64,437.1545000003607,422.0874,268.9134,stop,268.1,2.6837,,17,6334.538137645788
4,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,28,85,False,,3,kv_decode,ok,,1766549066.1723034,17,2.6837,,113.6342,151.51226666666668,2.367379166666667,,64,64,437.1545000003607,422.0874,268.9134,stop,268.1,151.51226666666668,,64,422.408042649132
4,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,28,86,False,,3,e2e_kv,ok,,1766549066.1723034,17,2.6837,,113.6342,151.51226666666668,2.367379166666667,,64,64,437.1545000003607,422.0874,268.9134,stop,268.1,154.19596666666666,,81,525.3055689524089
4,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,29,87,False,,4,prefill,ok,,1766549066.6095893,17,2.2903,,111.7723,149.02973333333333,2.328589583333333,,0,64,467.4462000002677,453.9217,288.9704,stop,268.1,2.2903,,17,7422.608391913724
4,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,29,88,False,,4,kv_decode,ok,,1766549066.6095893,17,2.2903,,111.7723,149.02973333333333,2.328589583333333,,64,64,467.4462000002677,453.9217,288.9704,stop,268.1,149.02973333333333,,64,429.4445045865568
4,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,29,89,False,,4,e2e_kv,ok,,1766549066.6095893,17,2.2903,,111.7723,149.02973333333333,2.328589583333333,,64,64,467.4462000002677,453.9217,288.9704,stop,268.1,151.32003333333333,,81,535.2893348996971
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,90,True,0,,prefill,ok,,1766549067.0772438,25,21.2396,,559.1407,559.1407,8.7365734375,,0,64,1194.8380000003453,1191.2477,565.5097,length,4300.0,21.2396,,25,1177.0466487127817
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,91,True,0,,kv_decode,ok,,1766549067.0772438,25,21.2396,,559.1407,559.1407,8.7365734375,,64,64,1194.8380000003453,1191.2477,565.5097,length,4300.0,559.1407,,64,114.46135114113495
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,92,True,0,,e2e_kv,ok,,1766549067.0772438,25,21.2396,,559.1407,559.1407,8.7365734375,,64,64,1194.8380000003453,1191.2477,565.5097,length,4300.0,580.3803,,89,153.34772734360556
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,93,False,,0,prefill,ok,,1766549068.2721782,25,9.1658,,547.7061,547.7061,8.5579078125,,0,64,1190.978300000097,1163.0731,568.3833,length,4300.0,9.1658,,25,2727.5306028933646
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,94,False,,0,kv_decode,ok,,1766549068.2721782,25,9.1658,,547.7061,547.7061,8.5579078125,,64,64,1190.978300000097,1163.0731,568.3833,length,4300.0,547.7061,,64,116.85098997436765
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,95,False,,0,e2e_kv,ok,,1766549068.2721782,25,9.1658,,547.7061,547.7061,8.5579078125,,64,64,1190.978300000097,1163.0731,568.3833,length,4300.0,556.8719,,89,159.82131617702385
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,32,96,False,,1,prefill,ok,,1766549069.463313,25,9.3721,,542.9545,542.9545,8.4836640625,,0,64,942.3726000004535,938.6335,344.5722,length,4300.0,9.3721,,25,2667.491810800141
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,32,97,False,,1,kv_decode,ok,,1766549069.463313,25,9.3721,,542.9545,542.9545,8.4836640625,,64,64,942.3726000004535,938.6335,344.5722,length,4300.0,542.9545,,64,117.8735971430387
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,32,98,False,,1,e2e_kv,ok,,1766549069.463313,25,9.3721,,542.9545,542.9545,8.4836640625,,64,64,942.3726000004535,938.6335,344.5722,length,4300.0,552.3266000000001,,89,161.13654493555077
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,33,99,False,,2,prefill,ok,,1766549070.4059174,25,9.0806,,537.9306,537.9306,8.405165625,,0,64,942.3785999997563,928.4195,327.8305,length,4300.0,9.0806,,25,2753.1220403938064
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,33,100,False,,2,kv_decode,ok,,1766549070.4059174,25,9.0806,,537.9306,537.9306,8.405165625,,64,64,942.3785999997563,928.4195,327.8305,length,4300.0,537.9306,,64,118.97445506911114
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,33,101,False,,2,e2e_kv,ok,,1766549070.4059174,25,9.0806,,537.9306,537.9306,8.405165625,,64,64,942.3785999997563,928.4195,327.8305,length,4300.0,547.0112,,89,162.70233589367092
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,34,102,False,,3,prefill,ok,,1766549071.3484323,25,9.0093,,534.0109,534.0109,8.3439203125,,0,64,970.1857999998538,966.4845,377.2686,length,4300.0,9.0093,,25,2774.9103703950364
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,34,103,False,,3,kv_decode,ok,,1766549071.3484323,25,9.0093,,534.0109,534.0109,8.3439203125,,64,64,970.1857999998538,966.4845,377.2686,length,4300.0,534.0109,,64,119.84774093562511
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,34,104,False,,3,e2e_kv,ok,,1766549071.3484323,25,9.0093,,534.0109,534.0109,8.3439203125,,64,64,970.1857999998538,966.4845,377.2686,length,4300.0,543.0202,,89,163.8981385959491
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,35,105,False,,4,prefill,ok,,1766549072.3189576,25,9.4275,,528.0323,528.0323,8.2505046875,,0,64,894.4541000000754,891.3437,311.5903,length,4300.0,9.4275,,25,2651.8164942985945
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,35,106,False,,4,kv_decode,ok,,1766549072.3189576,25,9.4275,,528.0323,528.0323,8.2505046875,,64,64,894.4541000000754,891.3437,311.5903,length,4300.0,528.0323,,64,121.20470660601633
5,medium,ollama,ollama,gemma3:latest,ollama,4300.0,4300.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,35,107,False,,4,e2e_kv,ok,,1766549072.3189576,25,9.4275,,528.0323,528.0323,8.2505046875,,64,64,894.4541000000754,891.3437,311.5903,length,4300.0,537.4598,,89,165.59378022319066
