backend,backend_kind,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_gpu_fp16,hf,kv_decode,medium,scenario,7,True,2.319594658538643,0.09790832809495789,0.27003276905534146,-0.21701047731591605,0.19293363158961632,2.2004029798282265,2.8138167290098273,1000,1000
hf_gpu_fp16,hf,kv_decode,micro,scenario,7,True,2.2960185958744486,0.14551958491585756,0.5914201313306691,-0.09875546055917292,0.4490807702882498,1.752565528078945,2.652016956039973,1000,1000
hf_gpu_fp16,hf,kv_decode,short,scenario,7,True,2.180764625985138,0.08677336071366307,0.18545163880733018,-0.3085830224463427,0.47830573288364236,1.4360492207721387,2.772428317026191,1000,1000
hf_gpu_fp16,hf,prefill,__all__,geomean_across_scenarios,7,True,0.5191958941275803,0.10772332912464437,0.3952317970106187,-0.18229246992154008,0.3006723110874551,0.1553965257577148,0.9690604510868049,1000,1000
hf_gpu_fp16,hf,prefill,medium,scenario,7,True,0.5615919303349695,0.12424018820383519,0.5156559673472729,-0.1330140703664723,0.2479789841574623,0.3256224555076163,0.9762188444350952,1000,1000
hf_gpu_fp16,hf,prefill,micro,scenario,7,True,0.5080158610338543,0.1316072153279463,0.3496790517121743,-0.2855394291481608,0.4017822525097152,-0.003667260381965977,1.0688757904280677,1000,1000
hf_gpu_fp16,hf,prefill,short,scenario,7,True,0.48797989101391687,0.06732258384215166,0.18949038875636137,-0.22332772352361863,0.32627056910322894,-0.012869514924717855,0.9496639284474533,1000,1000
ollama,ollama,e2e_kv,__all__,geomean_across_scenarios,5,True,0.17895268026372635,0.6739694404536504,0.8828972463351107,0.2993433890593636,1.6466193599265078,-3.785218058260537,1.4358153809688616,1000,1000
ollama,ollama,e2e_kv,medium,scenario,5,True,0.5014276842921538,0.6404632902133977,0.9329628048965686,0.4435876736818222,1.3717391134714747,-2.4729653681350325,1.1380263594446225,1000,1000
ollama,ollama,e2e_kv,micro,scenario,5,True,-0.1034200869652698,0.6845029530544932,0.6554908324115349,-0.26975786765198134,1.9465295568578682,-5.279786625746634,3.226998309261975,1000,1000
ollama,ollama,e2e_kv,short,scenario,5,True,0.13885044346429,0.6969420780930612,0.8809699636004319,0.42442708472004326,1.6958647592647125,-3.9223101588876617,0.9248475545101001,1000,1000
ollama,ollama,kv_decode,__all__,geomean_across_scenarios,5,True,0.15338317943912003,0.6770114299406308,0.8802032498627596,0.29017158475700355,1.6585453397121304,-3.8475789970940117,1.453421392559982,1000,1000
ollama,ollama,kv_decode,medium,scenario,5,True,0.49485217193904685,0.6402667697282018,0.9330744655148242,0.4448394759555959,1.3710720741245854,-2.4775052165262377,1.1260431219214755,1000,1000
ollama,ollama,kv_decode,micro,scenario,5,True,-0.1557082550218939,0.6918764253434908,0.6413538136812522,-0.30418906810822477,1.9785873349595366,-5.434802278708493,3.3229012550154002,1000,1000
ollama,ollama,kv_decode,short,scenario,5,True,0.12100562140020292,0.6988910947502006,0.8799074750315807,0.42325537471068375,1.7024380091200197,-3.959238191412936,0.9157580888787181,1000,1000
ollama,ollama,prefill,__all__,geomean_across_scenarios,5,True,-1.110116677951906,0.5958677227693575,0.9070795326796908,0.4395409913883921,1.4096481398977634,-4.413913016287303,-0.6416973419801005,1000,1000
ollama,ollama,prefill,medium,scenario,5,True,-1.1218588775074751,0.6018220095474532,0.9083262165722646,0.3740649384846115,1.4128682000890815,-4.421600089370866,-0.3800935717142829,1000,1000
ollama,ollama,prefill,micro,scenario,5,True,-1.0150333158457276,0.5678269118122448,0.8972717858142658,0.42290360934150395,1.3794059582236358,-4.307554356801797,-0.5901088646048305,1000,1000
ollama,ollama,prefill,short,scenario,5,True,-1.1934578405025165,0.6179542469483746,0.9071940993058623,0.4551652146965152,1.4366702613805715,-4.5125846026892455,-0.7159887490932946,1000,1000
