backend,backend_kind,batch_size,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_per_s_compute_median,tokens_total_median,tokens_total_compute_median,prompt_tokens_median,prompt_tokens_raw_median,prompt_tokens_compute_median,gen_tokens_median,gen_tokens_raw_median,gen_tokens_target_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,1609.249466666976,1606.764000000112,1627.084470000591,1628.8907340006335,318.6528948868436,318.65289488684357,512.0,512.0,,17.0,17.0,512.0,512.0,512.0,1606.7584228515625,132.49267578125,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,2157.809999999396,2176.70089999956,2181.4708099995187,2181.894801999515,235.21835269149912,235.2183526914991,512.0,512.0,,17.0,17.0,512.0,512.0,512.0,2176.70654296875,241.66650390625,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,1363.5903000000933,1357.5672000006307,1374.814709999373,1376.3478219992612,377.14523450460655,377.14523450460655,512.0,512.0,,17.0,17.0,512.0,512.0,512.0,1357.558837890625,641.03662109375,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,2099.8182666668677,2116.93539999942,2122.3112800002127,2122.789136000283,241.8590572013394,241.8590572013394,512.0,512.0,,17.0,17.0,512.0,512.0,512.0,2116.936767578125,493.1259765625,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,medium,prefill,3,2.4001333337461497,2.482900001268717,2.6039499996841187,2.6147099995432654,6846.8323296601975,6846.832329660198,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,2.4242238998413086,482.9345703125,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,prefill,3,6.984666666539852,6.983799999943585,7.019259999833594,7.022411999823817,2434.2048741569524,2434.2048741569524,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,6.926400184631348,34.4453125,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,prefill,3,2.245599999999589,2.2676999997202074,2.275889999873471,2.2766179998870943,7496.582441283012,7496.5824412830125,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,2.221247911453247,287.38818359375,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,prefill,3,3.7349666672525927,3.834200000710553,3.8676800002576783,3.870656000217423,4433.780188005208,4433.780188005207,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,3.7940480709075928,132.49267578125,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,prefill,3,4.995366666965613,4.836699999941629,5.322790001446266,5.365998001580011,3514.793144128261,3514.7931441282612,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,4.788671970367432,241.66650390625,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,prefill,3,4.753500000636753,4.055200000948389,6.293589999768301,6.492557999663404,4192.148351751877,4192.148351751877,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,4.003456115722656,641.03662109375,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,prefill,3,5.255766666474908,5.000799999834271,5.705949999537552,5.768629999511177,3399.4560871387357,3399.4560871387353,17.0,17.0,,17.0,17.0,0.0,512.0,512.0,4.947423934936523,493.1259765625,,96.088,96.08832
