timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:02:10.034, 134.44 W, 100 %, 9727 MiB
2025/11/27 17:02:10.204, 134.44 W, 100 %, 9727 MiB
2025/11/27 17:02:10.386, 135.91 W, 86 %, 9727 MiB
2025/11/27 17:02:10.556, 135.91 W, 86 %, 9727 MiB
2025/11/27 17:02:10.726, 135.91 W, 86 %, 9727 MiB
2025/11/27 17:02:10.895, 138.67 W, 86 %, 9727 MiB
2025/11/27 17:02:11.065, 138.67 W, 86 %, 9727 MiB
2025/11/27 17:02:11.238, 138.67 W, 86 %, 9727 MiB
2025/11/27 17:02:11.405, 146.43 W, 98 %, 9727 MiB
2025/11/27 17:02:11.575, 146.43 W, 98 %, 9727 MiB
2025/11/27 17:02:11.744, 146.43 W, 98 %, 9727 MiB
2025/11/27 17:02:11.912, 140.67 W, 98 %, 9727 MiB
2025/11/27 17:02:12.082, 140.67 W, 98 %, 9727 MiB
2025/11/27 17:02:12.249, 140.67 W, 98 %, 9727 MiB
2025/11/27 17:02:12.418, 135.31 W, 100 %, 9727 MiB
2025/11/27 17:02:12.586, 135.31 W, 100 %, 9727 MiB
2025/11/27 17:02:12.756, 135.31 W, 100 %, 9727 MiB
2025/11/27 17:02:12.926, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:02:13.094, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:02:13.263, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:02:13.432, 134.85 W, 100 %, 9727 MiB
2025/11/27 17:02:13.602, 134.85 W, 100 %, 9727 MiB
2025/11/27 17:02:13.786, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:02:13.955, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:02:14.138, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:02:14.308, 134.82 W, 100 %, 9727 MiB
2025/11/27 17:02:14.490, 134.82 W, 100 %, 9727 MiB
2025/11/27 17:02:14.659, 134.82 W, 100 %, 9727 MiB
2025/11/27 17:02:14.828, 134.69 W, 100 %, 9727 MiB
2025/11/27 17:02:14.998, 134.69 W, 100 %, 9727 MiB
2025/11/27 17:02:15.167, 134.69 W, 100 %, 9727 MiB
2025/11/27 17:02:15.351, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:02:15.520, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:02:15.688, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:02:15.857, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:02:16.026, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:02:16.212, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:02:16.382, 134.43 W, 100 %, 9727 MiB
2025/11/27 17:02:16.551, 134.43 W, 100 %, 9727 MiB
2025/11/27 17:02:16.720, 134.43 W, 100 %, 9727 MiB
2025/11/27 17:02:16.889, 133.79 W, 100 %, 9727 MiB
2025/11/27 17:02:17.059, 133.79 W, 100 %, 9727 MiB
2025/11/27 17:02:17.229, 133.79 W, 100 %, 9727 MiB
2025/11/27 17:02:17.400, 133.63 W, 99 %, 9727 MiB
2025/11/27 17:02:17.569, 133.63 W, 99 %, 9727 MiB
2025/11/27 17:02:17.737, 133.63 W, 99 %, 9727 MiB
2025/11/27 17:02:17.906, 134.10 W, 99 %, 9727 MiB
2025/11/27 17:02:18.075, 134.10 W, 99 %, 9727 MiB
2025/11/27 17:02:18.243, 134.10 W, 99 %, 9727 MiB
2025/11/27 17:02:18.412, 134.77 W, 99 %, 9727 MiB
2025/11/27 17:02:18.581, 134.77 W, 99 %, 9727 MiB
2025/11/27 17:02:18.751, 134.77 W, 99 %, 9727 MiB
2025/11/27 17:02:18.920, 134.32 W, 99 %, 9727 MiB
2025/11/27 17:02:19.089, 134.32 W, 99 %, 9727 MiB
2025/11/27 17:02:19.259, 134.32 W, 99 %, 9727 MiB
2025/11/27 17:02:19.428, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:02:19.596, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:02:19.765, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:02:19.935, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:20.104, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:20.274, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:20.459, 135.07 W, 99 %, 9727 MiB
2025/11/27 17:02:20.613, 135.07 W, 99 %, 9727 MiB
2025/11/27 17:02:20.782, 134.83 W, 99 %, 9727 MiB
2025/11/27 17:02:20.966, 134.83 W, 99 %, 9727 MiB
2025/11/27 17:02:21.137, 134.83 W, 99 %, 9727 MiB
2025/11/27 17:02:21.306, 134.60 W, 99 %, 9727 MiB
2025/11/27 17:02:21.475, 134.60 W, 99 %, 9727 MiB
2025/11/27 17:02:21.642, 134.60 W, 99 %, 9727 MiB
2025/11/27 17:02:21.811, 134.50 W, 99 %, 9727 MiB
2025/11/27 17:02:21.965, 134.50 W, 99 %, 9727 MiB
2025/11/27 17:02:22.133, 134.50 W, 99 %, 9727 MiB
2025/11/27 17:02:22.288, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:22.458, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:22.628, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:22.796, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:02:22.966, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:02:23.136, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:02:23.290, 134.21 W, 100 %, 9727 MiB
2025/11/27 17:02:23.459, 134.21 W, 100 %, 9727 MiB
2025/11/27 17:02:23.628, 134.21 W, 100 %, 9727 MiB
2025/11/27 17:02:23.796, 134.50 W, 100 %, 9727 MiB
2025/11/27 17:02:23.965, 134.50 W, 100 %, 9727 MiB
2025/11/27 17:02:24.136, 134.50 W, 100 %, 9727 MiB
2025/11/27 17:02:24.304, 134.76 W, 100 %, 9727 MiB
2025/11/27 17:02:24.475, 134.76 W, 100 %, 9727 MiB
2025/11/27 17:02:24.630, 134.76 W, 100 %, 9727 MiB
2025/11/27 17:02:24.798, 134.93 W, 100 %, 9727 MiB
2025/11/27 17:02:24.966, 134.93 W, 100 %, 9727 MiB
2025/11/27 17:02:25.136, 134.93 W, 100 %, 9727 MiB
2025/11/27 17:02:25.306, 134.56 W, 100 %, 9727 MiB
2025/11/27 17:02:25.474, 134.56 W, 100 %, 9727 MiB
2025/11/27 17:02:25.643, 134.56 W, 100 %, 9727 MiB
2025/11/27 17:02:25.811, 134.34 W, 100 %, 9727 MiB
2025/11/27 17:02:25.966, 134.34 W, 100 %, 9727 MiB
2025/11/27 17:02:26.136, 134.34 W, 100 %, 9727 MiB
2025/11/27 17:02:26.304, 134.28 W, 100 %, 9727 MiB
2025/11/27 17:02:26.472, 134.28 W, 100 %, 9727 MiB
2025/11/27 17:02:26.642, 134.28 W, 100 %, 9727 MiB
2025/11/27 17:02:26.811, 134.77 W, 100 %, 9727 MiB
2025/11/27 17:02:26.978, 134.77 W, 100 %, 9727 MiB
2025/11/27 17:02:27.147, 134.77 W, 100 %, 9727 MiB
2025/11/27 17:02:27.316, 134.90 W, 100 %, 9727 MiB
2025/11/27 17:02:27.487, 134.90 W, 100 %, 9727 MiB
2025/11/27 17:02:27.654, 134.90 W, 100 %, 9727 MiB
2025/11/27 17:02:27.824, 135.33 W, 100 %, 9727 MiB
2025/11/27 17:02:27.993, 135.33 W, 100 %, 9727 MiB
2025/11/27 17:02:28.161, 135.33 W, 100 %, 9727 MiB
2025/11/27 17:02:28.331, 135.36 W, 99 %, 9727 MiB
2025/11/27 17:02:28.500, 135.36 W, 99 %, 9727 MiB
2025/11/27 17:02:28.669, 135.36 W, 99 %, 9727 MiB
2025/11/27 17:02:28.838, 134.71 W, 99 %, 9727 MiB
2025/11/27 17:02:28.991, 134.71 W, 99 %, 9727 MiB
2025/11/27 17:02:29.160, 134.71 W, 99 %, 9727 MiB
2025/11/27 17:02:29.329, 134.45 W, 98 %, 9727 MiB
2025/11/27 17:02:29.499, 134.45 W, 98 %, 9727 MiB
2025/11/27 17:02:29.667, 134.45 W, 98 %, 9727 MiB
2025/11/27 17:02:29.837, 134.32 W, 98 %, 9727 MiB
2025/11/27 17:02:30.005, 134.32 W, 98 %, 9727 MiB
2025/11/27 17:02:30.174, 134.32 W, 98 %, 9727 MiB
2025/11/27 17:02:30.341, 134.56 W, 100 %, 9727 MiB
2025/11/27 17:02:30.511, 134.56 W, 100 %, 9727 MiB
2025/11/27 17:02:30.680, 134.56 W, 100 %, 9727 MiB
2025/11/27 17:02:30.848, 134.59 W, 100 %, 9727 MiB
2025/11/27 17:02:31.003, 134.59 W, 100 %, 9727 MiB
2025/11/27 17:02:31.172, 134.59 W, 100 %, 9727 MiB
2025/11/27 17:02:31.341, 135.00 W, 100 %, 9727 MiB
2025/11/27 17:02:31.511, 135.00 W, 100 %, 9727 MiB
2025/11/27 17:02:31.664, 135.00 W, 100 %, 9727 MiB
2025/11/27 17:02:31.819, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:02:31.990, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:02:32.142, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:02:32.311, 135.52 W, 100 %, 9727 MiB
2025/11/27 17:02:32.481, 135.52 W, 100 %, 9727 MiB
2025/11/27 17:02:32.664, 135.52 W, 100 %, 9727 MiB
2025/11/27 17:02:32.832, 134.71 W, 100 %, 9727 MiB
2025/11/27 17:02:33.001, 134.71 W, 100 %, 9727 MiB
2025/11/27 17:02:33.169, 134.71 W, 100 %, 9727 MiB
2025/11/27 17:02:33.338, 134.45 W, 100 %, 9727 MiB
2025/11/27 17:02:33.506, 134.45 W, 100 %, 9727 MiB
2025/11/27 17:02:33.675, 134.45 W, 100 %, 9727 MiB
2025/11/27 17:02:33.845, 134.95 W, 100 %, 9727 MiB
2025/11/27 17:02:34.014, 134.95 W, 100 %, 9727 MiB
2025/11/27 17:02:34.183, 134.95 W, 100 %, 9727 MiB
2025/11/27 17:02:34.352, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:34.507, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:34.676, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:34.844, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:35.013, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:35.183, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:35.353, 134.55 W, 99 %, 9727 MiB
2025/11/27 17:02:35.522, 134.55 W, 99 %, 9727 MiB
2025/11/27 17:02:35.690, 134.55 W, 99 %, 9727 MiB
2025/11/27 17:02:35.861, 134.42 W, 99 %, 9727 MiB
2025/11/27 17:02:36.029, 134.42 W, 99 %, 9727 MiB
2025/11/27 17:02:36.197, 134.42 W, 99 %, 9727 MiB
2025/11/27 17:02:36.366, 134.15 W, 99 %, 9727 MiB
2025/11/27 17:02:36.534, 134.15 W, 99 %, 9727 MiB
2025/11/27 17:02:36.704, 134.15 W, 99 %, 9727 MiB
2025/11/27 17:02:36.874, 134.54 W, 99 %, 9727 MiB
2025/11/27 17:02:37.043, 134.54 W, 99 %, 9727 MiB
2025/11/27 17:02:37.212, 134.54 W, 99 %, 9727 MiB
2025/11/27 17:02:37.381, 134.99 W, 100 %, 9727 MiB
2025/11/27 17:02:37.550, 134.99 W, 100 %, 9727 MiB
2025/11/27 17:02:37.722, 134.99 W, 100 %, 9727 MiB
2025/11/27 17:02:37.906, 134.08 W, 100 %, 9727 MiB
2025/11/27 17:02:38.074, 134.08 W, 100 %, 9727 MiB
2025/11/27 17:02:38.243, 134.08 W, 100 %, 9727 MiB
2025/11/27 17:02:38.413, 133.71 W, 99 %, 9727 MiB
2025/11/27 17:02:38.582, 133.71 W, 99 %, 9727 MiB
2025/11/27 17:02:38.752, 133.71 W, 99 %, 9727 MiB
2025/11/27 17:02:38.919, 134.18 W, 99 %, 9727 MiB
2025/11/27 17:02:39.088, 134.18 W, 99 %, 9727 MiB
2025/11/27 17:02:39.258, 134.18 W, 99 %, 9727 MiB
2025/11/27 17:02:39.427, 133.89 W, 100 %, 9727 MiB
2025/11/27 17:02:39.644, 133.89 W, 100 %, 9727 MiB
2025/11/27 17:02:39.815, 112.00 W, 100 %, 9727 MiB
2025/11/27 17:02:39.983, 112.00 W, 100 %, 9727 MiB
2025/11/27 17:02:40.214, 112.00 W, 100 %, 9727 MiB
2025/11/27 17:02:40.383, 111.53 W, 100 %, 9727 MiB
2025/11/27 17:02:40.552, 111.53 W, 100 %, 9727 MiB
2025/11/27 17:02:40.723, 111.53 W, 100 %, 9727 MiB
2025/11/27 17:02:40.891, 129.81 W, 100 %, 9727 MiB
2025/11/27 17:02:41.059, 129.81 W, 100 %, 9727 MiB
2025/11/27 17:02:41.229, 129.81 W, 100 %, 9727 MiB
2025/11/27 17:02:41.398, 134.44 W, 100 %, 9727 MiB
2025/11/27 17:02:41.567, 134.44 W, 100 %, 9727 MiB
2025/11/27 17:02:41.737, 134.44 W, 100 %, 9727 MiB
2025/11/27 17:02:41.907, 134.27 W, 100 %, 9727 MiB
2025/11/27 17:02:42.075, 134.27 W, 100 %, 9727 MiB
2025/11/27 17:02:42.244, 134.27 W, 100 %, 9727 MiB
2025/11/27 17:02:42.412, 134.52 W, 100 %, 9727 MiB
2025/11/27 17:02:42.582, 134.52 W, 100 %, 9727 MiB
2025/11/27 17:02:42.749, 134.52 W, 100 %, 9727 MiB
2025/11/27 17:02:42.919, 134.78 W, 100 %, 9727 MiB
2025/11/27 17:02:43.088, 134.78 W, 100 %, 9727 MiB
2025/11/27 17:02:43.256, 134.78 W, 100 %, 9727 MiB
2025/11/27 17:02:43.426, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:43.595, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:43.764, 134.57 W, 100 %, 9727 MiB
2025/11/27 17:02:43.934, 134.49 W, 100 %, 9727 MiB
2025/11/27 17:02:44.103, 134.49 W, 100 %, 9727 MiB
2025/11/27 17:02:44.272, 134.49 W, 100 %, 9727 MiB
2025/11/27 17:02:44.440, 134.59 W, 100 %, 9727 MiB
2025/11/27 17:02:44.609, 134.59 W, 100 %, 9727 MiB
2025/11/27 17:02:44.776, 134.59 W, 100 %, 9727 MiB
2025/11/27 17:02:44.946, 134.41 W, 100 %, 9727 MiB
2025/11/27 17:02:45.116, 134.41 W, 100 %, 9727 MiB
2025/11/27 17:02:45.284, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:02:45.454, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:02:45.624, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:02:45.793, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:02:45.961, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:02:46.130, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:02:46.298, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:46.452, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:46.622, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:46.791, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:02:46.959, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:02:47.129, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:02:47.298, 135.53 W, 99 %, 9727 MiB
2025/11/27 17:02:47.467, 135.53 W, 99 %, 9727 MiB
2025/11/27 17:02:47.636, 135.53 W, 99 %, 9727 MiB
2025/11/27 17:02:47.805, 135.41 W, 99 %, 9727 MiB
2025/11/27 17:02:47.975, 135.41 W, 99 %, 9727 MiB
2025/11/27 17:02:48.142, 135.41 W, 99 %, 9727 MiB
2025/11/27 17:02:48.310, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:02:48.480, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:02:48.634, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:02:48.803, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:02:48.973, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:02:49.143, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:02:49.311, 135.06 W, 100 %, 9727 MiB
2025/11/27 17:02:49.482, 135.06 W, 100 %, 9727 MiB
2025/11/27 17:02:49.636, 135.06 W, 100 %, 9727 MiB
2025/11/27 17:02:49.821, 134.79 W, 100 %, 9727 MiB
2025/11/27 17:02:49.991, 134.79 W, 100 %, 9727 MiB
2025/11/27 17:02:50.160, 134.79 W, 100 %, 9727 MiB
2025/11/27 17:02:50.329, 135.04 W, 100 %, 9727 MiB
2025/11/27 17:02:50.496, 135.04 W, 100 %, 9727 MiB
2025/11/27 17:02:50.666, 135.04 W, 100 %, 9727 MiB
2025/11/27 17:02:50.835, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:02:51.004, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:02:51.174, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:02:51.342, 134.83 W, 100 %, 9727 MiB
2025/11/27 17:02:51.526, 134.83 W, 100 %, 9727 MiB
2025/11/27 17:02:51.696, 134.83 W, 100 %, 9727 MiB
2025/11/27 17:02:51.851, 135.20 W, 100 %, 9727 MiB
2025/11/27 17:02:52.021, 135.20 W, 100 %, 9727 MiB
2025/11/27 17:02:52.188, 135.20 W, 100 %, 9727 MiB
2025/11/27 17:02:52.358, 135.26 W, 100 %, 9727 MiB
2025/11/27 17:02:52.526, 135.26 W, 100 %, 9727 MiB
2025/11/27 17:02:52.680, 135.26 W, 100 %, 9727 MiB
2025/11/27 17:02:52.850, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:02:53.019, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:02:53.188, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:02:53.357, 135.04 W, 100 %, 9727 MiB
2025/11/27 17:02:53.527, 135.04 W, 100 %, 9727 MiB
2025/11/27 17:02:53.695, 135.04 W, 100 %, 9727 MiB
2025/11/27 17:02:53.864, 135.14 W, 100 %, 9727 MiB
2025/11/27 17:02:54.033, 135.14 W, 100 %, 9727 MiB
2025/11/27 17:02:54.202, 135.14 W, 100 %, 9727 MiB
2025/11/27 17:02:54.356, 135.50 W, 99 %, 9727 MiB
2025/11/27 17:02:54.526, 135.50 W, 99 %, 9727 MiB
2025/11/27 17:02:54.694, 135.50 W, 99 %, 9727 MiB
2025/11/27 17:02:54.863, 135.41 W, 99 %, 9727 MiB
2025/11/27 17:02:55.031, 135.41 W, 99 %, 9727 MiB
2025/11/27 17:02:55.200, 135.41 W, 99 %, 9727 MiB
2025/11/27 17:02:55.370, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:55.540, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:55.708, 135.08 W, 100 %, 9727 MiB
2025/11/27 17:02:55.878, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:02:56.048, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:02:56.217, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:02:56.386, 134.98 W, 98 %, 9727 MiB
2025/11/27 17:02:56.570, 134.98 W, 98 %, 9727 MiB
2025/11/27 17:02:56.739, 134.98 W, 98 %, 9727 MiB
2025/11/27 17:02:56.908, 134.98 W, 98 %, 9727 MiB
2025/11/27 17:02:57.077, 134.98 W, 98 %, 9727 MiB
2025/11/27 17:02:57.246, 134.98 W, 98 %, 9727 MiB
2025/11/27 17:02:57.415, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:02:57.584, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:02:57.752, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:02:57.921, 135.38 W, 100 %, 9727 MiB
2025/11/27 17:02:58.090, 135.38 W, 100 %, 9727 MiB
2025/11/27 17:02:58.260, 135.38 W, 100 %, 9727 MiB
2025/11/27 17:02:58.429, 133.28 W, 99 %, 9727 MiB
2025/11/27 17:02:58.597, 133.28 W, 99 %, 9727 MiB
2025/11/27 17:02:58.766, 133.28 W, 99 %, 9727 MiB
2025/11/27 17:02:58.935, 132.68 W, 99 %, 9727 MiB
2025/11/27 17:02:59.105, 132.68 W, 99 %, 9727 MiB
2025/11/27 17:02:59.275, 132.68 W, 99 %, 9727 MiB
2025/11/27 17:02:59.445, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:02:59.614, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:02:59.783, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:02:59.952, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:00.123, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:00.292, 134.73 W, 98 %, 9727 MiB
2025/11/27 17:03:00.462, 134.73 W, 98 %, 9727 MiB
2025/11/27 17:03:00.631, 134.73 W, 98 %, 9727 MiB
2025/11/27 17:03:00.815, 134.75 W, 98 %, 9727 MiB
2025/11/27 17:03:00.985, 134.75 W, 98 %, 9727 MiB
2025/11/27 17:03:01.155, 134.75 W, 98 %, 9727 MiB
2025/11/27 17:03:01.325, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:03:01.495, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:03:01.664, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:03:01.833, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:03:02.002, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:03:02.171, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:03:02.342, 134.66 W, 99 %, 9727 MiB
2025/11/27 17:03:02.511, 134.66 W, 99 %, 9727 MiB
2025/11/27 17:03:02.680, 134.66 W, 99 %, 9727 MiB
2025/11/27 17:03:02.849, 134.33 W, 99 %, 9727 MiB
2025/11/27 17:03:03.017, 134.33 W, 99 %, 9727 MiB
2025/11/27 17:03:03.186, 134.33 W, 99 %, 9727 MiB
2025/11/27 17:03:03.357, 139.38 W, 93 %, 9727 MiB
2025/11/27 17:03:03.527, 139.38 W, 93 %, 9727 MiB
2025/11/27 17:03:03.696, 139.38 W, 93 %, 9727 MiB
2025/11/27 17:03:03.865, 146.83 W, 93 %, 9727 MiB
2025/11/27 17:03:04.050, 146.83 W, 93 %, 9727 MiB
2025/11/27 17:03:04.218, 146.83 W, 93 %, 9727 MiB
2025/11/27 17:03:04.387, 143.60 W, 100 %, 9727 MiB
2025/11/27 17:03:04.557, 143.60 W, 100 %, 9727 MiB
2025/11/27 17:03:04.726, 143.60 W, 100 %, 9727 MiB
2025/11/27 17:03:04.895, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:03:05.064, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:03:05.235, 134.66 W, 100 %, 9727 MiB
2025/11/27 17:03:05.404, 134.64 W, 100 %, 9727 MiB
2025/11/27 17:03:05.574, 134.64 W, 100 %, 9727 MiB
2025/11/27 17:03:05.728, 134.64 W, 100 %, 9727 MiB
2025/11/27 17:03:05.899, 134.76 W, 100 %, 9727 MiB
2025/11/27 17:03:06.069, 134.76 W, 100 %, 9727 MiB
2025/11/27 17:03:06.238, 134.76 W, 100 %, 9727 MiB
2025/11/27 17:03:06.408, 133.37 W, 95 %, 9727 MiB
2025/11/27 17:03:06.577, 133.37 W, 95 %, 9727 MiB
2025/11/27 17:03:06.732, 133.37 W, 95 %, 9727 MiB
2025/11/27 17:03:06.902, 133.34 W, 95 %, 9727 MiB
2025/11/27 17:03:07.072, 133.34 W, 95 %, 9727 MiB
2025/11/27 17:03:07.240, 133.34 W, 95 %, 9727 MiB
2025/11/27 17:03:07.410, 136.73 W, 83 %, 9727 MiB
2025/11/27 17:03:07.595, 136.73 W, 83 %, 9727 MiB
2025/11/27 17:03:07.764, 136.73 W, 83 %, 9727 MiB
2025/11/27 17:03:07.933, 146.18 W, 83 %, 9727 MiB
2025/11/27 17:03:08.102, 146.18 W, 83 %, 9727 MiB
2025/11/27 17:03:08.287, 144.85 W, 100 %, 9727 MiB
2025/11/27 17:03:08.456, 144.85 W, 100 %, 9727 MiB
2025/11/27 17:03:08.625, 144.85 W, 100 %, 9727 MiB
2025/11/27 17:03:08.794, 135.84 W, 100 %, 9727 MiB
2025/11/27 17:03:08.963, 135.84 W, 100 %, 9727 MiB
2025/11/27 17:03:09.132, 135.84 W, 100 %, 9727 MiB
2025/11/27 17:03:09.300, 134.24 W, 99 %, 9727 MiB
2025/11/27 17:03:09.471, 134.24 W, 99 %, 9727 MiB
2025/11/27 17:03:09.641, 134.24 W, 99 %, 9727 MiB
2025/11/27 17:03:09.810, 134.43 W, 99 %, 9727 MiB
2025/11/27 17:03:09.979, 134.43 W, 99 %, 9727 MiB
2025/11/27 17:03:10.147, 134.43 W, 99 %, 9727 MiB
2025/11/27 17:03:10.316, 135.35 W, 100 %, 9727 MiB
2025/11/27 17:03:10.487, 135.35 W, 100 %, 9727 MiB
2025/11/27 17:03:10.654, 135.35 W, 100 %, 9727 MiB
2025/11/27 17:03:10.825, 135.57 W, 100 %, 9727 MiB
2025/11/27 17:03:10.993, 135.57 W, 100 %, 9727 MiB
2025/11/27 17:03:11.163, 135.57 W, 100 %, 9727 MiB
2025/11/27 17:03:11.332, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:03:11.501, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:03:11.671, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:03:11.841, 135.01 W, 99 %, 9727 MiB
2025/11/27 17:03:12.011, 135.01 W, 99 %, 9727 MiB
2025/11/27 17:03:12.180, 135.01 W, 99 %, 9727 MiB
2025/11/27 17:03:12.349, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:12.518, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:12.685, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:12.854, 135.49 W, 100 %, 9727 MiB
2025/11/27 17:03:13.038, 135.49 W, 100 %, 9727 MiB
2025/11/27 17:03:13.223, 135.49 W, 100 %, 9727 MiB
2025/11/27 17:03:13.394, 134.82 W, 97 %, 9727 MiB
2025/11/27 17:03:13.564, 134.82 W, 97 %, 9727 MiB
2025/11/27 17:03:13.748, 134.82 W, 97 %, 9727 MiB
2025/11/27 17:03:13.917, 133.81 W, 97 %, 9727 MiB
2025/11/27 17:03:14.086, 133.81 W, 97 %, 9727 MiB
2025/11/27 17:03:14.257, 133.81 W, 97 %, 9727 MiB
2025/11/27 17:03:14.427, 133.58 W, 99 %, 9727 MiB
2025/11/27 17:03:14.596, 133.58 W, 99 %, 9727 MiB
2025/11/27 17:03:14.764, 133.58 W, 99 %, 9727 MiB
2025/11/27 17:03:14.934, 135.44 W, 99 %, 9727 MiB
2025/11/27 17:03:15.104, 135.44 W, 99 %, 9727 MiB
2025/11/27 17:03:15.273, 135.44 W, 99 %, 9727 MiB
2025/11/27 17:03:15.441, 135.50 W, 100 %, 9727 MiB
2025/11/27 17:03:15.610, 135.50 W, 100 %, 9727 MiB
2025/11/27 17:03:15.779, 135.50 W, 100 %, 9727 MiB
2025/11/27 17:03:15.963, 134.77 W, 100 %, 9727 MiB
2025/11/27 17:03:16.132, 134.77 W, 100 %, 9727 MiB
2025/11/27 17:03:16.300, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:03:16.468, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:03:16.638, 135.07 W, 100 %, 9727 MiB
2025/11/27 17:03:16.807, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:16.976, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:17.145, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:17.315, 135.17 W, 99 %, 9727 MiB
2025/11/27 17:03:17.485, 135.17 W, 99 %, 9727 MiB
