backend,backend_kind,batch_size,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_per_s_compute_median,tokens_total_median,tokens_total_compute_median,prompt_tokens_median,prompt_tokens_raw_median,prompt_tokens_compute_median,gen_tokens_median,gen_tokens_raw_median,gen_tokens_target_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,micro,kv_decode,3,516.741933333833,515.7779000001028,521.8769300001441,522.4190660001477,124.08441695541286,124.08441695541286,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,515.7386474609375,208.4775390625,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,short,kv_decode,3,227.32809999979509,229.38350000003996,229.49321000050986,229.50296200055163,279.00873428118786,279.00873428118786,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,229.30841064453125,631.30419921875,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,kv_decode,3,729.7725333325312,736.7591999991419,752.0398499989824,753.3981299989682,86.86691662632043,86.86691662632043,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,736.7024536132812,229.62109375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,kv_decode,3,137.02716666678802,112.0366000013746,183.08701000005385,189.40260199993645,571.2418977299808,571.2418977299809,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,111.98880004882812,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,kv_decode,3,295.0429666664907,218.1466999991244,435.2105899995877,454.5051579996289,293.3805553797371,293.3805553797371,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,218.10585021972656,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,kv_decode,3,265.078400000372,266.0378000000492,269.0663000004861,269.3355000005249,240.5673178773399,240.5673178773399,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,265.97784423828125,632.44970703125,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,kv_decode,3,383.88236666711845,381.2778999999864,390.89323000025615,391.74792600028013,167.85656866029288,167.85656866029288,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,381.2341613769531,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,kv_decode,3,513.2597333340527,511.9580000009592,518.5887500012541,519.1781500012803,125.01025474722556,125.01025474722552,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,511.93548583984375,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,medium,prefill,3,4.374933333262258,4.299799998989329,4.52966000084416,4.550092001009034,3953.672264755538,3953.672264755538,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,4.22105598449707,13.068359375,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,prefill,3,14.527533333117995,15.492399999857298,16.320040000755398,16.39360800083523,1097.3122305231332,1097.3122305231332,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,15.415519714355469,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,prefill,3,4.131566666425594,4.158499999903143,4.17812000032427,4.179864000361704,4088.012504604053,4088.012504604052,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,4.093056201934815,539.3515625,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,prefill,3,9.671766666239515,9.358100000099512,10.370419999344447,10.46040399927733,1816.608072132081,1816.608072132081,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,9.17193603515625,633.025390625,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,prefill,3,9.285633333396012,9.27890000093612,9.34882999972615,9.355045999618596,1832.1137201915012,1832.1137201915012,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,9.217920303344728,489.4736328125,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,prefill,3,5.87453333416003,6.546700000399142,7.010290000835084,7.051498000873835,2596.728122407249,2596.728122407249,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,6.492191791534424,633.26806640625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,prefill,3,4.962100000435991,4.987700000128825,5.046110001239867,5.051302001338627,3408.38462609237,3408.38462609237,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,4.936160087585449,633.97998046875,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,micro,prefill,3,3.770599999673626,3.8575999988097465,4.684609999821987,4.758121999911964,259.2285359572137,259.22853595721375,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,3.783519983291626,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,micro,prefill,3,11.00860000102936,12.135500001022592,14.197130001230107,14.380386001248553,82.40286761284953,82.40286761284953,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,12.02723217010498,630.7822265625,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,micro,prefill,3,3.8127666660633017,3.8646999983029673,3.9252699994904106,3.930653999595961,258.7522965402518,258.7522965402518,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,3.805439949035645,537.74755859375,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,micro,prefill,3,8.443533333168793,8.299799999804236,8.802810000815953,8.847522000905883,120.484830962624,120.48483096262399,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,8.236063957214355,631.30419921875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,micro,prefill,3,4.522333333322119,4.651799999919604,4.762499999742431,4.772339999726682,214.97054903849755,214.97054903849755,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,4.599264144897461,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,micro,prefill,3,5.806099999972503,5.82120000035502,5.85648000051151,5.8596160005254205,171.78588606112356,171.78588606112356,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,5.76361608505249,379.8994140625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,micro,prefill,3,8.718933334118143,8.685000000696164,8.777340001506673,8.785548001578718,115.14104777430546,115.14104777430546,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,8.625856399536133,208.4775390625,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,short,prefill,3,4.617099999450147,4.807100000107312,5.143069999576255,5.17293399952905,1872.2306587753717,1872.2306587753715,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,4.737120151519775,631.30419921875,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,prefill,3,12.163400000038868,11.866000000736676,12.750789999699919,12.829437999607762,758.4695768954368,758.4695768954368,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,11.79599952697754,229.62109375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,prefill,3,2.3466999997860207,2.1178999995754566,3.0319400002554175,3.1131880003158585,4249.492422590346,4249.492422590346,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,2.073728084564209,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,prefill,3,7.1417333329009125,5.710999999791966,9.871519999069278,10.24134399900504,1575.906146091375,1575.906146091375,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,5.665791988372803,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,prefill,3,4.729400000239063,4.629400000339956,5.065359999935026,5.1041119998990325,1944.0964270400248,1944.0964270400252,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,4.592832088470459,632.44970703125,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,prefill,3,7.015433334042124,6.702200000290759,7.872290000887006,7.976298000940005,1342.842648624266,1342.842648624266,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,6.638144016265869,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,prefill,3,9.42393333328558,9.22549999995681,9.962869999435497,10.028413999389159,975.556880390454,975.5568803904541,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,9.165216445922852,489.1572265625,,96.088,96.08832
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,e2e_kv,3,124.84943333333335,122.9669,128.80295,129.32171,723.7720069384525,723.7720069384526,89.0,89.0,,25.0,,64.0,64.0,64.0,,,155.2111,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,medium,e2e_kv,3,268.77596666666665,268.0207,270.76003,271.00352599999997,335.7949591206948,335.7949591206948,90.0,90.0,,26.0,,64.0,64.0,64.0,,,145.047,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,e2e_kv,3,727.2303,725.5524,730.5132,730.95416,151.60862261636788,151.60862261636788,110.0,110.0,,46.0,,64.0,64.0,64.0,,,130.9508,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,medium,e2e_kv,3,737.2494999999999,737.9655,739.7393099999999,739.896982,123.3119976475865,123.3119976475865,91.0,91.0,,27.0,,64.0,64.0,64.0,,,158.1898,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,e2e_kv,3,3104.8759000000005,3166.4134,3197.34955,3200.09943,51.477801350891205,51.477801350891205,163.0,163.0,,99.0,,64.0,64.0,64.0,,,226.5253,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,micro,e2e_kv,3,123.60226969696971,123.35515454545455,129.08561818181818,129.59499272727274,599.8938615307891,599.8938615307891,74.0,74.0,,10.0,,64.0,11.0,64.0,,,144.7523,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,micro,e2e_kv,3,260.99966666666666,263.8081,264.2932,264.33632,284.2975632666321,284.29756326663204,75.0,75.0,,11.0,,64.0,64.0,64.0,,,152.7436,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,micro,e2e_kv,3,714.3600551724138,714.588151724138,716.28949,716.4407200689654,131.54430250935377,131.54430250935377,94.0,94.0,,30.0,,64.0,29.0,64.0,,,129.975,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,micro,e2e_kv,3,666.9172866666667,668.21446,672.136984,672.4856528,112.23941487288376,112.23941487288376,75.0,75.0,,11.0,,64.0,10.0,64.0,,,129.5955,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,micro,e2e_kv,3,2707.820162745098,2713.040770588236,2881.025744117647,2895.9577417647056,54.551336494626646,54.55133649462664,148.0,148.0,,84.0,,64.0,34.0,64.0,,,217.9424,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,e2e_kv,3,126.26928888888888,125.38446666666668,132.61170666666666,133.25412799999998,646.0130361708814,646.0130361708812,81.0,81.0,,17.0,,64.0,48.0,64.0,,,142.4624,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,short,e2e_kv,3,265.2199980392157,264.78916470588234,267.3636835294118,267.5925296470589,309.68034545931084,309.68034545931084,82.0,82.0,,18.0,,64.0,34.0,64.0,,,160.8493,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,e2e_kv,3,721.649279047619,721.7079514285714,722.2188454285713,722.2642582285713,141.33140669726308,141.33140669726308,102.0,102.0,,38.0,,64.0,35.0,64.0,,,122.0726,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,short,e2e_kv,3,729.875083625731,729.4011824561404,730.828735614035,730.9556292280702,113.791973465838,113.79197346583801,83.0,83.0,,19.0,,64.0,57.0,64.0,,,140.0565,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,e2e_kv,3,3017.9624000000003,3036.5343000000003,3323.98314,3349.5341479999997,51.37435793167229,51.37435793167229,156.0,156.0,,92.0,,64.0,64.0,64.0,,,223.6157,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,kv_decode,3,122.56970000000001,120.7069,126.48868,127.002616,530.2099548575931,530.2099548575931,64.0,64.0,,25.0,,64.0,64.0,64.0,,,155.2111,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,medium,kv_decode,3,264.62646666666666,263.6022,266.52774,266.787788,242.79008293557487,242.79008293557487,64.0,64.0,,26.0,,64.0,64.0,64.0,,,145.047,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,kv_decode,3,715.5372333333333,713.8845,718.5497399999999,718.964428,89.65035660530519,89.65035660530519,64.0,64.0,,46.0,,64.0,64.0,64.0,,,130.9508,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,medium,kv_decode,3,725.6652333333333,726.0073,728.3657499999999,728.57539,88.15338358168023,88.15338358168023,64.0,64.0,,27.0,,64.0,64.0,64.0,,,158.1898,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,kv_decode,3,3052.134066666667,3110.6182,3143.4727,3146.3931,20.574688336871432,20.574688336871432,64.0,64.0,,99.0,,64.0,64.0,64.0,,,226.5253,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,micro,kv_decode,3,121.01216969696969,120.93905454545455,125.99685818181818,126.44644072727273,529.1921641073009,529.1921641073009,64.0,64.0,,10.0,,64.0,11.0,64.0,,,144.7523,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,micro,kv_decode,3,256.46483333333333,259.2941,259.34459,259.34907799999996,246.823973241196,246.82397324119597,64.0,64.0,,11.0,,64.0,64.0,64.0,,,152.7436,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,micro,kv_decode,3,702.682188505747,703.107751724138,704.8864,705.0445020689655,91.02445513231972,91.02445513231973,64.0,64.0,,30.0,,64.0,29.0,64.0,,,129.975,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,micro,kv_decode,3,655.3800533333333,656.54336,660.6727040000001,661.0397568000001,97.48023344566305,97.48023344566305,64.0,64.0,,11.0,,64.0,10.0,64.0,,,129.5955,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,micro,kv_decode,3,2657.8272627450983,2664.894870588236,2827.593694117647,2842.0558117647056,24.01595676675717,24.015956766757167,64.0,64.0,,84.0,,64.0,34.0,64.0,,,217.9424,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,kv_decode,3,123.86528888888888,123.08906666666668,129.87350666666666,130.476568,519.9486983950917,519.9486983950917,64.0,64.0,,17.0,,64.0,48.0,64.0,,,142.4624,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,short,kv_decode,3,260.414431372549,259.81496470588235,262.47354352941176,262.70986164705886,246.3291522582225,246.3291522582225,64.0,64.0,,18.0,,64.0,34.0,64.0,,,160.8493,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,kv_decode,3,710.0304457142856,710.1562514285714,710.7633554285713,710.8173202285714,90.12101191992002,90.12101191992002,64.0,64.0,,38.0,,64.0,35.0,64.0,,,122.0726,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,short,kv_decode,3,718.2825169590643,717.8841824561404,719.176645614035,719.2915312280701,89.15087080068118,89.15087080068118,64.0,64.0,,19.0,,64.0,57.0,64.0,,,140.0565,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,kv_decode,3,2963.217166666667,2985.6532,3262.25857,3286.845714,21.435845261599702,21.435845261599706,64.0,64.0,,92.0,,64.0,64.0,64.0,,,223.6157,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,prefill,3,2.279733333333333,2.26,2.31427,2.319094,11061.946902654869,11061.946902654869,25.0,25.0,,25.0,,0.0,64.0,64.0,,,155.2111,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,medium,prefill,3,4.1495,4.2116,4.39781,4.414362,6173.425776427012,6173.425776427012,26.0,26.0,,26.0,,0.0,64.0,64.0,,,145.047,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,prefill,3,11.693066666666667,11.6679,11.96346,11.989732,3942.440370589394,3942.4403705893947,46.0,46.0,,46.0,,0.0,64.0,64.0,,,130.9508,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,medium,prefill,3,11.584266666666666,11.486,11.91098,11.948756,2350.687793835974,2350.687793835974,27.0,27.0,,27.0,,0.0,64.0,64.0,,,158.1898,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,prefill,3,52.74183333333334,53.6637,55.58205,55.75257,1844.8224777642988,1844.8224777642988,99.0,99.0,,99.0,,0.0,64.0,64.0,,,226.5253,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,micro,prefill,3,2.5901,2.4161,3.0887599999999997,3.148552,4138.90153553247,4138.90153553247,10.0,10.0,,10.0,,0.0,11.0,64.0,,,144.7523,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,micro,prefill,3,4.534833333333334,4.4579,4.9934899999999995,5.041098,2467.529554274434,2467.529554274434,11.0,11.0,,11.0,,0.0,64.0,64.0,,,152.7436,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,micro,prefill,3,11.677866666666667,11.4804,12.090869999999999,12.145133999999999,2613.149367617853,2613.149367617853,30.0,30.0,,30.0,,0.0,29.0,64.0,,,129.975,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,micro,prefill,3,11.537233333333333,11.4993,11.65392,11.667663999999998,956.5799657370447,956.5799657370449,11.0,11.0,,11.0,,0.0,10.0,64.0,,,129.5955,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,micro,prefill,3,49.9929,48.1459,53.43205,53.90193,1744.6968485374664,1744.6968485374664,84.0,84.0,,84.0,,0.0,34.0,64.0,,,217.9424,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,prefill,3,2.404,2.2954,2.7382,2.77756,7406.116580988063,7406.116580988063,17.0,17.0,,17.0,,0.0,48.0,64.0,,,142.4624,268.1,268.1
ollama,ollama,1,gemma3:1b-it-qat,ollama,999.89,short,prefill,3,4.8055666666666665,4.8808,4.96486,4.972332,3687.920013112605,3687.920013112605,18.0,18.0,,18.0,,0.0,34.0,64.0,,,160.8493,999.9,999.89
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,prefill,3,11.618833333333333,11.5517,11.82917,11.853833999999999,3289.5591125115784,3289.5591125115784,38.0,38.0,,38.0,,0.0,35.0,64.0,,,122.0726,7600.0,7600.0
ollama,ollama,1,llama3.1:8b-instruct-q4_0,ollama,8000.0,short,prefill,3,11.592566666666665,11.5936,11.659749999999999,11.66563,1638.8352194314102,1638.8352194314102,19.0,19.0,,19.0,,0.0,57.0,64.0,,,140.0565,8000.0,8000.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,prefill,3,54.74523333333334,50.8811,61.72457,62.688434,1808.1370096165367,1808.1370096165372,92.0,92.0,,92.0,,0.0,64.0,64.0,,,223.6157,20900.0,20900.0
