backend,backend_kind,batch_size,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,spearman_rho_loglog,spearman_p_loglog,theilsen_slope,theilsen_log10_intercept,theilsen_slope_ci_low,theilsen_slope_ci_high,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_gpu_fp16,hf,1.0,prefill,__all__,geomean_across_scenarios,7,True,0.756853184028528,0.033780222151059254,0.03373649886646535,0.1785714285714286,0.7016579425162729,0.05887844994080922,0.7049817605423956,-0.34600740172858674,0.6100887728293062,-0.31272924817101333,0.6018606333219346,-0.2952514021804021,1.3040039553386684,1000,1000
hf_gpu_fp16,hf,1.0,prefill,medium,scenario,7,True,0.800454117761968,0.035024059651272,0.030224400014314035,0.03571428571428572,0.9394082054712856,-0.0650510947150289,0.923673000531288,-0.8336787006025957,0.32928983401304596,-0.38504788443667476,0.2782617537029422,0.3289601054479459,1.493113592223901,1000,1000
hf_gpu_fp16,hf,1.0,prefill,micro,scenario,7,True,0.728629277938113,0.05369491857372483,0.08529608994852556,0.3571428571428572,0.4316113520383278,0.06242816118695813,0.6617025522447897,-0.41253541093538915,0.6016820267742069,-0.31752106795516444,0.5033654049479571,-0.10625262742652881,1.2757777981707572,1000,1000
hf_gpu_fp16,hf,1.0,prefill,short,scenario,7,True,0.7414761563855028,0.012621688228180949,0.0030213324219061644,0.21428571428571433,0.6445115810207203,0.09528874240450183,0.5990224767626182,-0.3333552818536285,1.0934770988640614,-0.33515848047128216,1.0682279741489558,-1.1430020321662455,1.2567855919708877,1000,1000
ollama,ollama,1.0,e2e_kv,__all__,geomean_across_scenarios,5,True,0.4670020746827561,0.6481736290203813,0.9246520000716062,0.8999999999999998,0.03738607346849874,0.552768328001163,0.7067819564518611,-0.2568891579923237,1.4869964708031551,0.4778505962818196,1.440075027110837,-2.749536914159881,0.9908945924478686,1000,1000
ollama,ollama,1.0,e2e_kv,medium,scenario,5,True,0.4293286611426527,0.6616694009176115,0.9223630102681205,0.9999999999999999,1.4042654220543672e-24,0.5613254033333046,0.6822695280680509,0.3307211980777629,1.5166574803843866,0.48792303112668683,1.484748368012516,-2.9139911510092062,0.9644877382718204,1000,1000
ollama,ollama,1.0,e2e_kv,micro,scenario,5,True,0.5112621173436988,0.6313241008604242,0.9271069863848204,0.8999999999999998,0.03738607346849874,0.5513624788198002,0.6851808673542936,-1.3081085168371291,1.4591326209037225,0.4567872903282399,1.3846765057298969,-2.5490821961072427,1.0516798950360269,1000,1000
ollama,ollama,1.0,e2e_kv,short,scenario,5,True,0.46041544556191943,0.6515273852831079,0.9241404011996224,0.9999999999999999,1.4042654220543672e-24,0.5456171018503853,0.7409232251285083,0.20671984478245486,1.485199311121355,0.4888414673905305,1.4508002075900999,-2.7855373953632014,0.9565161440357642,1000,1000
ollama,ollama,1.0,kv_decode,__all__,geomean_across_scenarios,5,True,0.45790265875940156,0.6486164566859395,0.925023923702477,0.8999999999999998,0.03738607346849874,0.5536816649300891,0.6960175973952394,-0.2655272233030653,1.4860562541092392,0.47837843176978334,1.4389276900849093,-2.7521937262981107,0.981664629993567,1000,1000
ollama,ollama,1.0,kv_decode,medium,scenario,5,True,0.42100268533894697,0.6619259352385225,0.9227347169069073,0.9999999999999999,1.4042654220543672e-24,0.5624068276075307,0.6710318916033353,0.3282862901153048,1.5151568804468893,0.4880750580304883,1.4832226293384743,-2.9151208229229586,0.9568134308990499,1000,1000
ollama,ollama,1.0,kv_decode,micro,scenario,5,True,0.5019853471413577,0.6317709907367122,0.9274407646423585,0.8999999999999998,0.03738607346849874,0.5528563348295661,0.6717310346364096,-1.3358747229416752,1.4588358184718675,0.45676866879864014,1.383640604324803,-2.5523884852251086,1.0442517731726595,1000,1000
ollama,ollama,1.0,kv_decode,short,scenario,5,True,0.4507199437979024,0.6521524440825833,0.9245251507848955,0.9999999999999999,1.4042654220543672e-24,0.545781832353171,0.7332763610316366,0.21100676291715464,1.484176063408964,0.4902915684802184,1.4499198365914554,-2.7890718707462834,0.9439286859089998,1000,1000
ollama,ollama,1.0,prefill,__all__,geomean_across_scenarios,5,True,-1.2139119946303218,0.6228937960721459,0.9014040832723146,0.8999999999999998,0.03738607346849874,0.4918834824734335,-0.8472219284238689,-0.06789087024899157,1.5455450417984034,0.4543059540024015,1.5021335123676658,-4.78348207205226,-0.7086568107194618,1000,1000
ollama,ollama,1.0,prefill,medium,scenario,5,True,-1.2873952523356404,0.6429489938932849,0.8993034657204538,0.8999999999999998,0.03738607346849874,0.49659669321791666,-0.8670303849766374,-0.306328132461804,1.605327152555677,0.4785318392996432,1.5538916545310586,-4.9837271650570525,-0.808443832671255,1000,1000
ollama,ollama,1.0,prefill,micro,scenario,5,True,-1.1627398307395838,0.6074007848581684,0.9033566324974088,0.9999999999999999,1.4042654220543672e-24,0.46618543249501865,-0.7492217429397212,0.03206911314657476,1.491136584062221,0.4580615442285674,1.4518785323589403,-4.590049610528165,-0.7248557882025346,1000,1000
ollama,ollama,1.0,prefill,short,scenario,5,True,-1.1916009008157404,0.618331609464984,0.9003327808033306,0.9999999999999999,1.4042654220543672e-24,0.5281411896268267,-0.9869716056912019,0.07058640856824461,1.5401713887773125,0.4179670710077813,1.5006303502129978,-4.776669440571561,-0.5652461906911086,1000,1000
