backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_gpu_fp16,models/gpt2-50m,short,e2e_kv,1,71.59230000070238,3,70.19550000040908,1.019898711459925,1.3968000002932968
hf_gpu_fp16,models/gpt2-5m,short,e2e_kv,1,124.16769999799726,3,102.84469999896828,1.207332025852989,21.32299999902898
hf_gpu_fp16,models/gpt2-75m,short,e2e_kv,1,44.67060000024503,3,43.740200000684126,1.0212710504192106,0.9303999995609047
hf_gpu_fp16,models/gpt2-100m,medium,kv_decode,1,143.58530000026803,3,35.62710000005609,4.03022699012948,107.95820000021195
hf_gpu_fp16,models/gpt2-25m,medium,kv_decode,1,30.102099999567145,3,28.95859999989625,1.0394874061479142,1.1434999996708939
hf_gpu_fp16,models/gpt2-45m,medium,kv_decode,1,44.32079999969574,3,44.75950000050943,0.9901987287434242,-0.43870000081369653
hf_gpu_fp16,models/gpt2-50m,medium,kv_decode,1,50.29850000028091,3,38.96059999897261,1.2910093787469208,11.337900001308299
hf_gpu_fp16,models/gpt2-5m,medium,kv_decode,1,86.60640000016429,3,87.49189999980445,0.989879063094502,-0.8854999996401602
hf_gpu_fp16,models/gpt2-75m,medium,kv_decode,1,41.94189999907394,3,42.14140000112821,0.9952659379600837,-0.19950000205427187
hf_gpu_fp16,models/gpt2-100m,short,kv_decode,1,60.61940000108734,3,61.134999999922,0.99156620595673,-0.5155999988346593
hf_gpu_fp16,models/gpt2-25m,short,kv_decode,1,24.438500000542263,3,24.15380000093137,1.0117869651814586,0.28469999961089343
hf_gpu_fp16,models/gpt2-45m,short,kv_decode,1,31.643999998777872,3,29.784599999402417,1.0624282347056118,1.859399999375455
hf_gpu_fp16,models/gpt2-50m,short,kv_decode,1,62.513000000762986,3,61.78980000004231,1.0117041971445153,0.7232000007206736
hf_gpu_fp16,models/gpt2-5m,short,kv_decode,1,96.020299999509,3,90.59850000085136,1.0598442578917608,5.421799998657647
hf_gpu_fp16,models/gpt2-75m,short,kv_decode,1,38.76329999911832,3,38.31429999991087,1.011718862127417,0.4489999992074445
hf_gpu_fp16,models/gpt2-100m,medium,prefill,1,587.3155999997834,3,5.580700000791694,105.24048952935388,581.7348999989918
hf_gpu_fp16,models/gpt2-25m,medium,prefill,1,8.166100000380538,3,4.157900000791415,1.9639962478237099,4.008199999589124
hf_gpu_fp16,models/gpt2-45m,medium,prefill,1,7.787100001223735,3,7.680999999138294,1.013813305832228,0.10610000208544079
hf_gpu_fp16,models/gpt2-50m,medium,prefill,1,6.394400001227041,3,5.400800000643358,1.1839727448647095,0.9936000005836831
hf_gpu_fp16,models/gpt2-5m,medium,prefill,1,16.581300000325427,3,12.142499999754364,1.3655589870834555,4.438800000571064
hf_gpu_fp16,models/gpt2-75m,medium,prefill,1,11.285599999609984,3,6.014599999616621,1.8763675057907996,5.2709999999933626
hf_gpu_fp16,models/gpt2-100m,short,prefill,1,9.407699999428589,3,8.546699998987606,1.1007406368005161,0.861000000440983
hf_gpu_fp16,models/gpt2-25m,short,prefill,1,8.841200000460958,3,3.836300000330084,2.304616427208571,5.004900000130874
hf_gpu_fp16,models/gpt2-45m,short,prefill,1,39.87530000085826,3,4.464799998459057,8.931038347657339,35.4105000023992
hf_gpu_fp16,models/gpt2-50m,short,prefill,1,9.079299999939394,3,8.405700000366778,1.080136098069551,0.6735999995726161
hf_gpu_fp16,models/gpt2-5m,short,prefill,1,28.14739999848825,3,12.008199999399949,2.344014923127095,16.1391999990883
hf_gpu_fp16,models/gpt2-75m,short,prefill,1,5.907300001126714,3,5.392699998992612,1.095425297574542,0.5146000021341024
ollama,gemma3:270m,medium,e2e_kv,1,26.4397,3,14.9115,1.7731080038896152,11.528199999999998
ollama,gpt-oss-20b:latest,medium,e2e_kv,1,872.3387,3,247.3647,3.5265286437393857,624.974
ollama,qwen2.5:7b,medium,e2e_kv,1,156.4962,3,92.52,1.691485084306096,63.97619999999999
ollama,gemma3:270m,short,e2e_kv,1,19.5566,3,14.1697,1.3801703635221634,5.386899999999999
ollama,gpt-oss-20b:latest,short,e2e_kv,1,868.2183,3,273.5087,3.1743717841516563,594.7096
ollama,qwen2.5:7b,short,e2e_kv,1,105.2014,3,91.2772,1.1525485006113247,13.924200000000013
ollama,gemma3:270m,medium,kv_decode,1,12.5843,3,12.2853,1.0243380300033373,0.29900000000000126
ollama,gpt-oss-20b:latest,medium,kv_decode,1,200.1065,3,209.2927,0.9561083592499883,-9.186199999999985
ollama,qwen2.5:7b,medium,kv_decode,1,109.1731,3,80.4765,1.3565835989388206,28.696600000000004
ollama,gemma3:270m,short,kv_decode,1,12.2028,3,11.8524,1.0295636326819886,0.3504000000000005
ollama,gpt-oss-20b:latest,short,kv_decode,1,218.5711,3,229.9545,0.9504971635693148,-11.383399999999995
ollama,qwen2.5:7b,short,kv_decode,1,82.6792,3,79.5166,1.0397728273090148,3.1625999999999976
ollama,gemma3:270m,medium,prefill,1,13.8554,3,2.3097,5.998787721349093,11.5457
ollama,gpt-oss-20b:latest,medium,prefill,1,672.2322,3,38.072,17.656865938222314,634.1602
ollama,qwen2.5:7b,medium,prefill,1,47.3231,3,11.513,4.110405628420047,35.8101
ollama,gemma3:270m,short,prefill,1,7.3538,3,2.3173,3.173434600612782,5.0365
ollama,gpt-oss-20b:latest,short,prefill,1,649.6472,3,41.3328,15.717473773855147,608.3144
ollama,qwen2.5:7b,short,prefill,1,22.5222,3,11.7606,1.9150553543186573,10.761600000000001
