backend,backend_kind,batch_size,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,spearman_rho_loglog,spearman_p_loglog,theilsen_slope,theilsen_log10_intercept,theilsen_slope_ci_low,theilsen_slope_ci_high,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_gpu_fp16,hf,1.0,prefill,short,scenario,6,True,1.0566265260867898,-0.15427474411696931,0.1391649260261737,0.08571428571428573,0.8717434402332361,0.2567361576513671,0.3960432812188419,-0.7119463804785302,1.8411149158409148,-0.3860278534583516,0.7901525318245747,-0.6026382461116686,1.3079670274084554,1000,1000
ollama,ollama,1.0,e2e_kv,__all__,geomean_across_scenarios,3,True,-0.40090988441055864,0.6344398525630973,0.9804185313702397,1.0,0.0,0.6621633797790278,-0.6064336778631445,0.5513588445161735,1.028504079756572,0.23935315227477752,1.0285040797565725,-2.028133645741659,1.2075772173343826,1000,1000
ollama,ollama,1.0,e2e_kv,medium,scenario,3,True,-0.3523444745712886,0.619998960927265,0.9835718067383669,1.0,0.0,0.6447745495367359,-0.5360142117003068,0.5457522440287045,0.9721609748951154,0.2416346564587277,0.9721609748951162,-1.806539901159329,1.1966688620179544,1000,1000
ollama,ollama,1.0,e2e_kv,short,scenario,3,True,-0.44947529424982896,0.6488807441989302,0.9771637735160446,1.0,0.0,0.6795522100213199,-0.676853144025982,0.5569654450036425,1.084847184618028,0.2370716480908274,1.0848471846180292,-2.2497273903239887,1.2184855726508117,1000,1000
ollama,ollama,1.0,kv_decode,__all__,geomean_across_scenarios,3,True,-0.4948401253518335,0.6407200469431885,0.9842208281340834,1.0,0.0,0.6658045379798742,-0.6807998596429519,0.5655476208142961,0.9972728224223892,0.22270671912185178,0.9972728224223903,-1.9671664833174642,1.1705989983550573,1000,1000
ollama,ollama,1.0,kv_decode,medium,scenario,3,True,-0.45537909679337885,0.6286372049196869,0.9870737276927455,1.0,0.0,0.6508807030646786,-0.6202775991667482,0.5619785783321616,0.9448079013218725,0.2243106690861355,0.9448079013218735,-1.7609542653042811,1.1603770403398947,1000,1000
ollama,ollama,1.0,kv_decode,short,scenario,3,True,-0.5343011539102873,0.6528028889666904,0.9812189062409314,1.0,0.0,0.6807283728950696,-0.7413221201191544,0.5691166632964311,1.0497377435229045,0.22110276915756802,1.0497377435229058,-2.1733787013306407,1.1808209563702192,1000,1000
ollama,ollama,1.0,prefill,__all__,geomean_across_scenarios,3,True,-1.1517270628581833,0.6099870899038801,0.9519363102584825,1.0,0.0,0.6523676219439875,-1.4659081425447795,0.48298242357722804,1.2123870470362028,0.07500502325186499,1.2123870470362044,-3.6392391393839287,0.7992251295993383,1000,1000
ollama,ollama,1.0,prefill,medium,scenario,3,True,-1.133012385902134,0.6025244392773194,0.9542598292175903,1.0,0.0,0.6433123434884169,-1.4353867820297868,0.4802925107212673,1.1822866689026976,0.07485814177557204,1.1822866689026985,-3.527045669987901,0.7903028458953507,1000,1000
ollama,ollama,1.0,prefill,short,scenario,3,True,-1.1704417398142324,0.6174497405304411,0.9496220371552898,1.0,0.0,0.6614229003995584,-1.4964295030597736,0.485672336433189,1.2424874251697096,0.07515190472815789,1.2424874251697116,-3.751432608779962,0.8081474133033267,1000,1000
