scenario,prompt_set,backend,model,quantization,latency_ms,cuda_event_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3050989998882869,0.2250880002975464,0.3050989998882869,11,36053.871051782175,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2867380007955944,0.21481600403785706,0.2867380007955944,9,31387.538362645515,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.24865500017767772,0.1921280026435852,0.24865500017767772,11,44238.00041076951,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2705770002648933,0.21161599457263947,0.2705770002648933,9,33262.250639149126,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.266557000031753,0.1974720060825348,0.266557000031753,11,41266.971036925126,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2816500000335509,0.212351992726326,0.2816500000335509,9,31954.55352007064,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.31022399980429327,0.24512000381946564,0.31022399980429327,11,35458.24954529443,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2629230002639815,0.20927999913692474,0.2629230002639815,9,34230.55415830401,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2203090007242281,0.1685120016336441,0.2203090007242281,11,49929.87106218713,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2229510000688606,0.1717119961977005,0.2229510000688606,9,40367.61439607924,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.26157399952353444,0.13023999333381653,0.26157399952353444,11,42053.10933057895,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2086040003632661,0.16259199380874634,0.2086040003632661,9,43143.94730842777,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.20157000017206883,0.150176003575325,0.20157000017206883,11,54571.61279262751,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2159430005121976,0.15878400206565857,0.2159430005121976,9,41677.664840503276,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.20693900023616152,0.155008003115654,0.20693900023616152,11,53155.76081573147,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.19900300048902864,0.15254400670528412,0.19900300048902864,9,45225.44875144325,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.19314200017106486,0.14771200716495514,0.19314200017106486,11,56952.915421075464,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.1969719996850472,0.15116800367832184,0.1969719996850472,9,45691.7735230934,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2272809997521108,0.1764799952507019,0.2272809997521108,11,48398.23835691237,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2062089997707517,0.15343999862670898,0.2062089997707517,9,43645.03978975482,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.22248599998420104,0.17110399901866913,0.22248599998420104,11,49441.313164788444,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.21298999945429387,0.162432000041008,0.21298999945429387,9,42255.505061547905,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.20884000059595564,0.16067199409008026,0.20884000059595564,11,52671.90178418829,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2183480000894633,0.15187199413776398,0.2183480000894633,9,41218.60514551288,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.21483299951796653,0.1599999964237213,0.21483299951796653,11,51202.56210489706,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.28160900001239497,0.14854399859905243,0.28160900001239497,9,31959.205847838195,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.23056900045048678,0.17401599884033203,0.23056900045048678,11,47708.06126802887,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.24281900005007628,0.17817600071430206,0.24281900005007628,9,37064.64485128404,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.24067000049399212,0.17472000420093536,0.24067000049399212,11,45705.73805385684,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.26020899986178847,0.19616000354290009,0.26020899986178847,9,34587.581539379506,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.31802400008018594,0.2542079985141754,0.31802400008018594,11,34588.58450062411,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3763570002774941,0.30905601382255554,0.3763570002774941,9,23913.46512317867,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.24864500028343173,0.18876799941062927,0.24864500028343173,11,44239.779555032444,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.43198000003030756,0.3582080006599426,0.43198000003030756,9,20834.297882699575,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2925159997175797,0.21827200055122375,0.2925159997175797,11,37604.780629505236,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.35761700019065756,0.26579201221466064,0.35761700019065756,9,25166.5888232433,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.6294029999480699,0.38153600692749023,0.6294029999480699,11,17476.878885082493,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.5411219999587047,0.4023039937019348,0.5411219999587047,9,16632.10884178952,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.4510749995461083,0.331712007522583,0.4510749995461083,11,24386.18857411448,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.39857299998402596,0.2998720109462738,0.39857299998402596,9,22580.55613491306,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.48591699942335254,0.3696320056915283,0.48591699942335254,11,22637.61097688272,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.39820399979362264,0.2969599962234497,0.39820399979362264,9,22601.480659823694,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.35388500054978067,0.26339200139045715,0.35388500054978067,11,31083.544040891444,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.1960200001558405,1.9056639671325684,2.1960200001558405,17,7741.277401295796,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.045232999989821,1.7558079957962036,2.045232999989821,19,9289.895087794182,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.970693000657775,1.7369600534439087,1.970693000657775,17,8626.40705291274,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,3.391752999959863,2.8008320331573486,3.391752999959863,19,5601.823010173453,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,3.209860000424669,2.632767915725708,3.209860000424669,17,5296.181141155962,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.445946000079857,2.1296639442443848,2.445946000079857,19,7767.95562918383,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.3176240001703263,2.0271999835968018,2.3176240001703263,17,7335.098358815166,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.9947620003222255,1.7080320119857788,1.9947620003222255,19,9524.945831598367,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.02151200028311,1.7628480195999146,2.02151200028311,17,8409.54691222173,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.9645839993245318,1.6690880060195923,1.9645839993245318,19,9671.258651466482,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.7640239995889715,2.409440040588379,2.7640239995889715,17,6150.453108412956,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,3.2649060003677732,2.8071041107177734,3.2649060003677732,19,5819.463101804388,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,3.0018329998711124,2.5655360221862793,3.0018329998711124,17,5663.206447770384,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.762559999609948,2.4218881130218506,2.762559999609948,19,6877.678675823386,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,3.262295999775233,2.7421441078186035,3.262295999775233,17,5211.05381031374,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.665386000444414,2.2799999713897705,2.665386000444414,19,7128.423424161464,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.6235690002067713,2.2716801166534424,2.6235690002067713,17,6479.722850308179,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.6568690000203787,2.3016319274902344,2.6568690000203787,19,7151.274677018048,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.458578000187117,2.08953595161438,2.458578000187117,17,6914.566061644644,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.7311590001772856,2.3610880374908447,2.7311590001772856,19,6956.753524334053,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.43985899942345,2.108736038208008,2.43985899942345,17,6967.615753212452,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.7122040000904235,2.3193600177764893,2.7122040000904235,19,7005.37275196355,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.43897900054435,2.122688055038452,2.43897900054435,17,6970.129712558332,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.642698000272503,2.25980806350708,2.642698000272503,19,7189.622120287981,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.267355000185489,1.9759360551834106,2.267355000185489,17,7497.723117292728,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.269957999487815,1.9592000246047974,2.269957999487815,19,8370.198921868638,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.503095999600191,2.137183904647827,2.503095999600191,17,6791.589296900853,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.1954900003038347,1.8878719806671143,2.1954900003038347,19,8654.104549494912,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.1828380004080827,1.9087040424346924,2.1828380004080827,17,7788.026411864665,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.068765000331041,1.7976319789886475,2.068765000331041,19,9184.223436185186,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.0682969998233602,1.8335360288619995,2.0682969998233602,17,8219.322467446338,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.2500089999084594,1.8693759441375732,2.2500089999084594,19,8444.410667145334,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.288591000251472,1.9498239755630493,2.288591000251472,17,7428.151206629768,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.0890059995508636,1.806399941444397,2.0890059995508636,19,9095.234769112678,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.1928910000497126,1.8752000331878662,2.1928910000497126,17,7752.323302715279,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.2410840001612087,1.9258240461349487,2.2410840001612087,19,8478.0400907031,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.0557049992930843,1.7912960052490234,2.0557049992930843,17,8269.669045824163,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.8940569998449064,1.6434240341186523,1.8940569998449064,19,10031.377092429531,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.9041890000153217,1.6264640092849731,1.9041890000153217,17,8927.685224451572,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.9868749996021506,1.7086399793624878,1.9868749996021506,19,9562.755585431663,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.3270719993888633,2.0009279251098633,2.3270719993888633,17,7305.317585560115,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.8833939993783133,1.6274880170822144,1.8833939993783133,19,10088.170614471364,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.0931270000801305,1.833407998085022,2.0931270000801305,17,8121.8196503839445,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.7452779993618606,1.5080000162124634,1.7452779993618606,19,10886.517796561417,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.194073000282515,1.9354560375213623,2.194073000282515,17,7748.146938507075,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.7774940006347606,1.538815975189209,1.7774940006347606,19,10689.206260732759,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.118270999744709,1.8102400302886963,2.118270999744709,17,8025.413179923067,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.916889000312949,1.659168004989624,1.916889000312949,19,9911.893696973628,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.887116000034439,1.6234240531921387,1.887116000034439,17,9008.455229932742,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.2576559995286516,1.9469759464263916,2.2576559995286516,19,8415.80825598177,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.9047180003326503,1.649888038635254,1.9047180003326503,17,8925.205724433237,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,1.9888440001523122,1.7345600128173828,1.9888440001523122,19,9553.288241081209,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.225146999990102,1.913856029510498,2.225146999990102,17,7639.944686834452,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.2196360005182214,1.8774399757385254,2.2196360005182214,19,8559.962081874706,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.2302729994407855,1.7877440452575684,2.2302729994407855,17,7622.385243538593,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
single_medium,medium,transformers-gpu,models/tiny-gpt2,fp32,2.32753100044647,2.014240026473999,2.32753100044647,19,8163.156579377631,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_medium/transformers-gpu/fp32/run_1766344231365.json
