timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:07:50.447, 136.82 W, 100 %, 9499 MiB
2025/11/27 17:07:50.617, 136.82 W, 100 %, 9499 MiB
2025/11/27 17:07:50.772, 136.82 W, 100 %, 9499 MiB
2025/11/27 17:07:50.927, 139.03 W, 100 %, 9499 MiB
2025/11/27 17:07:51.098, 139.03 W, 100 %, 9499 MiB
2025/11/27 17:07:51.253, 139.03 W, 100 %, 9499 MiB
2025/11/27 17:07:51.425, 138.75 W, 100 %, 9499 MiB
2025/11/27 17:07:51.579, 138.75 W, 100 %, 9499 MiB
2025/11/27 17:07:51.749, 138.75 W, 100 %, 9499 MiB
2025/11/27 17:07:51.918, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:07:52.072, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:07:52.243, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:07:52.414, 137.84 W, 100 %, 9499 MiB
2025/11/27 17:07:52.585, 137.84 W, 100 %, 9499 MiB
2025/11/27 17:07:52.742, 137.84 W, 100 %, 9499 MiB
2025/11/27 17:07:52.898, 137.21 W, 100 %, 9499 MiB
2025/11/27 17:07:53.068, 137.21 W, 100 %, 9499 MiB
2025/11/27 17:07:53.239, 137.21 W, 100 %, 9499 MiB
2025/11/27 17:07:53.392, 136.30 W, 100 %, 9499 MiB
2025/11/27 17:07:53.549, 136.30 W, 100 %, 9499 MiB
2025/11/27 17:07:53.718, 136.30 W, 100 %, 9499 MiB
2025/11/27 17:07:53.873, 137.37 W, 100 %, 9499 MiB
2025/11/27 17:07:54.057, 137.37 W, 100 %, 9499 MiB
2025/11/27 17:07:54.229, 137.37 W, 100 %, 9499 MiB
2025/11/27 17:07:54.416, 138.34 W, 100 %, 9499 MiB
2025/11/27 17:07:54.587, 138.34 W, 100 %, 9499 MiB
2025/11/27 17:07:54.757, 138.34 W, 100 %, 9499 MiB
2025/11/27 17:07:54.927, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:07:55.098, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:07:55.253, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:07:55.422, 137.55 W, 100 %, 9499 MiB
2025/11/27 17:07:55.593, 137.55 W, 100 %, 9499 MiB
2025/11/27 17:07:55.763, 137.55 W, 100 %, 9499 MiB
2025/11/27 17:07:55.919, 138.49 W, 100 %, 9499 MiB
2025/11/27 17:07:56.089, 138.49 W, 100 %, 9499 MiB
2025/11/27 17:07:56.258, 138.49 W, 100 %, 9499 MiB
2025/11/27 17:07:56.428, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:07:56.596, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:07:56.767, 139.10 W, 100 %, 9499 MiB
2025/11/27 17:07:56.936, 138.54 W, 100 %, 9499 MiB
2025/11/27 17:07:57.092, 138.54 W, 100 %, 9499 MiB
2025/11/27 17:07:57.247, 138.54 W, 100 %, 9499 MiB
2025/11/27 17:07:57.404, 136.19 W, 98 %, 9499 MiB
2025/11/27 17:07:57.576, 136.19 W, 98 %, 9499 MiB
2025/11/27 17:07:57.731, 136.19 W, 98 %, 9499 MiB
2025/11/27 17:07:57.885, 135.78 W, 98 %, 9499 MiB
2025/11/27 17:07:58.056, 135.78 W, 98 %, 9499 MiB
2025/11/27 17:07:58.227, 135.78 W, 98 %, 9499 MiB
2025/11/27 17:07:58.397, 136.30 W, 99 %, 9499 MiB
2025/11/27 17:07:58.566, 136.30 W, 99 %, 9499 MiB
2025/11/27 17:07:58.736, 136.30 W, 99 %, 9499 MiB
2025/11/27 17:07:58.892, 136.73 W, 99 %, 9499 MiB
2025/11/27 17:07:59.047, 136.73 W, 99 %, 9499 MiB
2025/11/27 17:07:59.216, 136.73 W, 99 %, 9499 MiB
2025/11/27 17:07:59.387, 137.38 W, 100 %, 9499 MiB
2025/11/27 17:07:59.541, 137.38 W, 100 %, 9499 MiB
2025/11/27 17:07:59.711, 137.38 W, 100 %, 9499 MiB
2025/11/27 17:07:59.882, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:00.052, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:00.207, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:00.361, 138.17 W, 100 %, 9499 MiB
2025/11/27 17:08:00.514, 138.17 W, 100 %, 9499 MiB
2025/11/27 17:08:00.669, 138.17 W, 100 %, 9499 MiB
2025/11/27 17:08:00.823, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:08:00.979, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:08:01.148, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:08:01.304, 137.83 W, 98 %, 9499 MiB
2025/11/27 17:08:01.474, 137.83 W, 98 %, 9499 MiB
2025/11/27 17:08:01.644, 137.83 W, 98 %, 9499 MiB
2025/11/27 17:08:01.812, 137.64 W, 98 %, 9499 MiB
2025/11/27 17:08:01.966, 137.64 W, 98 %, 9499 MiB
2025/11/27 17:08:02.121, 137.64 W, 98 %, 9499 MiB
2025/11/27 17:08:02.275, 137.64 W, 98 %, 9499 MiB
2025/11/27 17:08:02.445, 138.01 W, 100 %, 9499 MiB
2025/11/27 17:08:02.613, 138.01 W, 100 %, 9499 MiB
2025/11/27 17:08:02.783, 138.01 W, 100 %, 9499 MiB
2025/11/27 17:08:02.952, 137.76 W, 100 %, 9499 MiB
2025/11/27 17:08:03.135, 137.76 W, 100 %, 9499 MiB
2025/11/27 17:08:03.289, 137.76 W, 100 %, 9499 MiB
2025/11/27 17:08:03.443, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:08:03.614, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:08:03.768, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:08:03.923, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:08:04.079, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:08:04.234, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:08:04.389, 138.55 W, 100 %, 9499 MiB
2025/11/27 17:08:04.543, 138.55 W, 100 %, 9499 MiB
2025/11/27 17:08:04.712, 138.55 W, 100 %, 9499 MiB
2025/11/27 17:08:04.868, 138.45 W, 100 %, 9499 MiB
2025/11/27 17:08:05.039, 138.45 W, 100 %, 9499 MiB
2025/11/27 17:08:05.208, 138.45 W, 100 %, 9499 MiB
2025/11/27 17:08:05.364, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:08:05.520, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:08:05.690, 137.78 W, 100 %, 9499 MiB
2025/11/27 17:08:05.860, 138.18 W, 100 %, 9499 MiB
2025/11/27 17:08:06.013, 138.18 W, 100 %, 9499 MiB
2025/11/27 17:08:06.182, 138.18 W, 100 %, 9499 MiB
2025/11/27 17:08:06.351, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:08:06.503, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:08:06.672, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:08:06.828, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:08:06.982, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:08:07.136, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:08:07.294, 138.48 W, 100 %, 9499 MiB
2025/11/27 17:08:07.464, 138.67 W, 100 %, 9499 MiB
2025/11/27 17:08:07.618, 138.67 W, 100 %, 9499 MiB
2025/11/27 17:08:07.789, 138.67 W, 100 %, 9499 MiB
2025/11/27 17:08:07.959, 138.76 W, 100 %, 9499 MiB
2025/11/27 17:08:08.113, 138.76 W, 100 %, 9499 MiB
2025/11/27 17:08:08.268, 138.76 W, 100 %, 9499 MiB
2025/11/27 17:08:08.423, 138.41 W, 100 %, 9499 MiB
2025/11/27 17:08:08.593, 138.41 W, 100 %, 9499 MiB
2025/11/27 17:08:08.764, 138.41 W, 100 %, 9499 MiB
2025/11/27 17:08:08.918, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:08:09.088, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:08:09.244, 138.00 W, 100 %, 9499 MiB
2025/11/27 17:08:09.398, 137.92 W, 100 %, 9499 MiB
2025/11/27 17:08:09.567, 137.92 W, 100 %, 9499 MiB
2025/11/27 17:08:09.739, 137.92 W, 100 %, 9499 MiB
2025/11/27 17:08:09.909, 137.20 W, 100 %, 9499 MiB
2025/11/27 17:08:10.081, 137.20 W, 100 %, 9499 MiB
2025/11/27 17:08:10.237, 137.20 W, 100 %, 9499 MiB
2025/11/27 17:08:10.407, 136.01 W, 98 %, 9499 MiB
2025/11/27 17:08:10.577, 136.01 W, 98 %, 9499 MiB
2025/11/27 17:08:10.746, 136.01 W, 98 %, 9499 MiB
2025/11/27 17:08:10.900, 136.31 W, 98 %, 9499 MiB
2025/11/27 17:08:11.085, 136.31 W, 98 %, 9499 MiB
2025/11/27 17:08:11.241, 136.31 W, 98 %, 9499 MiB
2025/11/27 17:08:11.411, 137.80 W, 100 %, 9499 MiB
2025/11/27 17:08:11.568, 137.80 W, 100 %, 9499 MiB
2025/11/27 17:08:11.722, 137.80 W, 100 %, 9499 MiB
2025/11/27 17:08:11.891, 137.52 W, 100 %, 9499 MiB
2025/11/27 17:08:12.059, 137.52 W, 100 %, 9499 MiB
2025/11/27 17:08:12.229, 137.52 W, 100 %, 9499 MiB
2025/11/27 17:08:12.385, 137.70 W, 100 %, 9499 MiB
2025/11/27 17:08:12.557, 137.70 W, 100 %, 9499 MiB
2025/11/27 17:08:12.726, 137.70 W, 100 %, 9499 MiB
2025/11/27 17:08:12.896, 138.05 W, 100 %, 9499 MiB
2025/11/27 17:08:13.051, 138.05 W, 100 %, 9499 MiB
2025/11/27 17:08:13.221, 138.05 W, 100 %, 9499 MiB
2025/11/27 17:08:13.391, 138.96 W, 100 %, 9499 MiB
2025/11/27 17:08:13.560, 138.96 W, 100 %, 9499 MiB
2025/11/27 17:08:13.733, 138.96 W, 100 %, 9499 MiB
2025/11/27 17:08:13.904, 137.99 W, 100 %, 9499 MiB
2025/11/27 17:08:14.075, 137.99 W, 100 %, 9499 MiB
2025/11/27 17:08:14.243, 137.99 W, 100 %, 9499 MiB
2025/11/27 17:08:14.412, 136.79 W, 100 %, 9499 MiB
2025/11/27 17:08:14.583, 136.79 W, 100 %, 9499 MiB
2025/11/27 17:08:14.753, 136.79 W, 100 %, 9499 MiB
2025/11/27 17:08:14.921, 137.68 W, 100 %, 9499 MiB
2025/11/27 17:08:15.076, 137.68 W, 100 %, 9499 MiB
2025/11/27 17:08:15.247, 137.68 W, 100 %, 9499 MiB
2025/11/27 17:08:15.404, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:08:15.574, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:08:15.744, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:08:15.900, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:08:16.055, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:08:16.209, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:08:16.377, 138.52 W, 100 %, 9499 MiB
2025/11/27 17:08:16.546, 138.52 W, 100 %, 9499 MiB
2025/11/27 17:08:16.717, 138.52 W, 100 %, 9499 MiB
2025/11/27 17:08:16.871, 138.73 W, 100 %, 9499 MiB
2025/11/27 17:08:17.042, 138.73 W, 100 %, 9499 MiB
2025/11/27 17:08:17.211, 138.73 W, 100 %, 9499 MiB
2025/11/27 17:08:17.383, 138.35 W, 99 %, 9499 MiB
2025/11/27 17:08:17.554, 138.35 W, 99 %, 9499 MiB
2025/11/27 17:08:17.711, 138.35 W, 99 %, 9499 MiB
2025/11/27 17:08:17.881, 137.44 W, 99 %, 9499 MiB
2025/11/27 17:08:18.053, 137.44 W, 99 %, 9499 MiB
2025/11/27 17:08:18.223, 137.44 W, 99 %, 9499 MiB
2025/11/27 17:08:18.377, 136.30 W, 99 %, 9499 MiB
2025/11/27 17:08:18.536, 136.30 W, 99 %, 9499 MiB
2025/11/27 17:08:18.706, 136.30 W, 99 %, 9499 MiB
2025/11/27 17:08:18.878, 135.20 W, 99 %, 9499 MiB
2025/11/27 17:08:19.048, 135.20 W, 99 %, 9499 MiB
2025/11/27 17:08:19.219, 135.20 W, 99 %, 9499 MiB
2025/11/27 17:08:19.390, 135.95 W, 99 %, 9499 MiB
2025/11/27 17:08:19.561, 135.95 W, 99 %, 9499 MiB
2025/11/27 17:08:19.715, 135.95 W, 99 %, 9499 MiB
2025/11/27 17:08:19.887, 135.93 W, 99 %, 9499 MiB
2025/11/27 17:08:20.043, 135.93 W, 99 %, 9499 MiB
2025/11/27 17:08:20.215, 135.93 W, 99 %, 9499 MiB
2025/11/27 17:08:20.385, 134.95 W, 98 %, 9499 MiB
2025/11/27 17:08:20.555, 134.95 W, 98 %, 9499 MiB
2025/11/27 17:08:20.725, 134.95 W, 98 %, 9499 MiB
2025/11/27 17:08:20.909, 135.25 W, 98 %, 9499 MiB
2025/11/27 17:08:21.063, 135.25 W, 98 %, 9499 MiB
2025/11/27 17:08:21.219, 135.25 W, 98 %, 9499 MiB
2025/11/27 17:08:21.375, 136.68 W, 100 %, 9499 MiB
2025/11/27 17:08:21.545, 136.68 W, 100 %, 9499 MiB
2025/11/27 17:08:21.704, 136.68 W, 100 %, 9499 MiB
2025/11/27 17:08:21.877, 136.79 W, 100 %, 9499 MiB
2025/11/27 17:08:22.047, 136.79 W, 100 %, 9499 MiB
2025/11/27 17:08:22.202, 136.79 W, 100 %, 9499 MiB
2025/11/27 17:08:22.356, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:08:22.511, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:08:22.682, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:08:22.852, 138.12 W, 100 %, 9499 MiB
2025/11/27 17:08:23.024, 138.12 W, 100 %, 9499 MiB
2025/11/27 17:08:23.193, 138.12 W, 100 %, 9499 MiB
2025/11/27 17:08:23.363, 137.67 W, 100 %, 9499 MiB
2025/11/27 17:08:23.518, 137.67 W, 100 %, 9499 MiB
2025/11/27 17:08:23.688, 137.67 W, 100 %, 9499 MiB
2025/11/27 17:08:23.843, 137.33 W, 100 %, 9499 MiB
2025/11/27 17:08:24.029, 137.33 W, 100 %, 9499 MiB
2025/11/27 17:08:24.183, 137.33 W, 100 %, 9499 MiB
2025/11/27 17:08:24.353, 138.67 W, 100 %, 9499 MiB
2025/11/27 17:08:24.524, 138.67 W, 100 %, 9499 MiB
2025/11/27 17:08:24.679, 138.67 W, 100 %, 9499 MiB
2025/11/27 17:08:24.852, 139.12 W, 100 %, 9499 MiB
2025/11/27 17:08:25.007, 139.12 W, 100 %, 9499 MiB
2025/11/27 17:08:25.160, 139.12 W, 100 %, 9499 MiB
2025/11/27 17:08:25.331, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:25.503, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:25.674, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:25.843, 136.77 W, 100 %, 9499 MiB
2025/11/27 17:08:26.015, 136.77 W, 100 %, 9499 MiB
2025/11/27 17:08:26.184, 136.77 W, 100 %, 9499 MiB
2025/11/27 17:08:26.339, 135.58 W, 98 %, 9499 MiB
2025/11/27 17:08:26.494, 135.58 W, 98 %, 9499 MiB
2025/11/27 17:08:26.665, 135.58 W, 98 %, 9499 MiB
2025/11/27 17:08:26.836, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:08:27.007, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:08:27.161, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:08:27.331, 136.66 W, 100 %, 9499 MiB
2025/11/27 17:08:27.499, 136.66 W, 100 %, 9499 MiB
2025/11/27 17:08:27.655, 136.66 W, 100 %, 9499 MiB
2025/11/27 17:08:27.827, 138.40 W, 100 %, 9499 MiB
2025/11/27 17:08:27.995, 138.40 W, 100 %, 9499 MiB
2025/11/27 17:08:28.165, 138.40 W, 100 %, 9499 MiB
2025/11/27 17:08:28.336, 137.97 W, 100 %, 9499 MiB
2025/11/27 17:08:28.504, 137.97 W, 100 %, 9499 MiB
2025/11/27 17:08:28.673, 137.97 W, 100 %, 9499 MiB
2025/11/27 17:08:28.843, 138.02 W, 100 %, 9499 MiB
2025/11/27 17:08:29.012, 138.02 W, 100 %, 9499 MiB
2025/11/27 17:08:29.180, 138.02 W, 100 %, 9499 MiB
2025/11/27 17:08:29.349, 137.76 W, 100 %, 9499 MiB
2025/11/27 17:08:29.504, 137.76 W, 100 %, 9499 MiB
2025/11/27 17:08:29.673, 137.76 W, 100 %, 9499 MiB
2025/11/27 17:08:29.828, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:29.998, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:30.183, 137.91 W, 100 %, 9499 MiB
2025/11/27 17:08:30.353, 137.80 W, 100 %, 9499 MiB
2025/11/27 17:08:30.523, 137.80 W, 100 %, 9499 MiB
2025/11/27 17:08:30.679, 137.80 W, 100 %, 9499 MiB
2025/11/27 17:08:30.835, 137.39 W, 100 %, 9499 MiB
2025/11/27 17:08:31.004, 137.39 W, 100 %, 9499 MiB
2025/11/27 17:08:31.174, 137.39 W, 100 %, 9499 MiB
2025/11/27 17:08:31.344, 137.37 W, 100 %, 9499 MiB
2025/11/27 17:08:31.514, 137.37 W, 100 %, 9499 MiB
2025/11/27 17:08:31.699, 137.37 W, 100 %, 9499 MiB
2025/11/27 17:08:31.867, 137.59 W, 100 %, 9499 MiB
2025/11/27 17:08:32.036, 137.59 W, 100 %, 9499 MiB
2025/11/27 17:08:32.204, 137.59 W, 100 %, 9499 MiB
2025/11/27 17:08:32.373, 137.19 W, 100 %, 9499 MiB
2025/11/27 17:08:32.544, 137.19 W, 100 %, 9499 MiB
2025/11/27 17:08:32.697, 137.19 W, 100 %, 9499 MiB
2025/11/27 17:08:32.868, 137.62 W, 100 %, 9499 MiB
2025/11/27 17:08:33.038, 137.62 W, 100 %, 9499 MiB
2025/11/27 17:08:33.208, 137.62 W, 100 %, 9499 MiB
2025/11/27 17:08:33.380, 137.74 W, 100 %, 9499 MiB
2025/11/27 17:08:33.536, 137.74 W, 100 %, 9499 MiB
2025/11/27 17:08:33.705, 137.74 W, 100 %, 9499 MiB
2025/11/27 17:08:33.875, 138.03 W, 100 %, 9499 MiB
2025/11/27 17:08:34.044, 138.03 W, 100 %, 9499 MiB
2025/11/27 17:08:34.229, 138.03 W, 100 %, 9499 MiB
2025/11/27 17:08:34.383, 138.01 W, 100 %, 9499 MiB
2025/11/27 17:08:34.553, 138.01 W, 100 %, 9499 MiB
2025/11/27 17:08:34.736, 138.01 W, 100 %, 9499 MiB
2025/11/27 17:08:34.907, 138.11 W, 100 %, 9499 MiB
2025/11/27 17:08:35.077, 138.11 W, 100 %, 9499 MiB
2025/11/27 17:08:35.247, 138.11 W, 100 %, 9499 MiB
2025/11/27 17:08:35.402, 138.04 W, 100 %, 9499 MiB
2025/11/27 17:08:35.557, 138.04 W, 100 %, 9499 MiB
2025/11/27 17:08:35.710, 138.04 W, 100 %, 9499 MiB
2025/11/27 17:08:35.880, 138.28 W, 100 %, 9499 MiB
2025/11/27 17:08:36.035, 138.28 W, 100 %, 9499 MiB
2025/11/27 17:08:36.190, 138.28 W, 100 %, 9499 MiB
2025/11/27 17:08:36.345, 137.71 W, 98 %, 9499 MiB
2025/11/27 17:08:36.516, 137.71 W, 98 %, 9499 MiB
2025/11/27 17:08:36.687, 137.71 W, 98 %, 9499 MiB
2025/11/27 17:08:36.842, 137.74 W, 98 %, 9499 MiB
2025/11/27 17:08:37.012, 137.74 W, 98 %, 9499 MiB
2025/11/27 17:08:37.181, 137.74 W, 98 %, 9499 MiB
2025/11/27 17:08:37.353, 137.94 W, 100 %, 9499 MiB
2025/11/27 17:08:37.525, 137.94 W, 100 %, 9499 MiB
2025/11/27 17:08:37.695, 137.94 W, 100 %, 9499 MiB
2025/11/27 17:08:37.850, 137.63 W, 100 %, 9499 MiB
2025/11/27 17:08:38.019, 137.63 W, 100 %, 9499 MiB
2025/11/27 17:08:38.173, 137.63 W, 100 %, 9499 MiB
2025/11/27 17:08:38.328, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:08:38.498, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:08:38.668, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:08:38.838, 137.88 W, 100 %, 9499 MiB
2025/11/27 17:08:39.008, 137.88 W, 100 %, 9499 MiB
2025/11/27 17:08:39.165, 137.88 W, 100 %, 9499 MiB
2025/11/27 17:08:39.318, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:08:39.473, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:08:39.629, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:08:39.799, 137.27 W, 100 %, 9499 MiB
2025/11/27 17:08:39.970, 137.86 W, 100 %, 9499 MiB
2025/11/27 17:08:40.139, 137.86 W, 100 %, 9499 MiB
2025/11/27 17:08:40.294, 137.86 W, 100 %, 9499 MiB
2025/11/27 17:08:40.465, 138.47 W, 99 %, 9499 MiB
2025/11/27 17:08:40.622, 138.47 W, 99 %, 9499 MiB
2025/11/27 17:08:40.778, 138.47 W, 99 %, 9499 MiB
2025/11/27 17:08:40.948, 137.66 W, 99 %, 9499 MiB
2025/11/27 17:08:41.121, 137.66 W, 99 %, 9499 MiB
2025/11/27 17:08:41.292, 137.66 W, 99 %, 9499 MiB
2025/11/27 17:08:41.449, 136.99 W, 100 %, 9499 MiB
2025/11/27 17:08:41.604, 136.99 W, 100 %, 9499 MiB
2025/11/27 17:08:41.762, 136.99 W, 100 %, 9499 MiB
2025/11/27 17:08:41.931, 137.60 W, 100 %, 9499 MiB
2025/11/27 17:08:42.102, 137.60 W, 100 %, 9499 MiB
2025/11/27 17:08:42.271, 137.60 W, 100 %, 9499 MiB
2025/11/27 17:08:42.425, 137.57 W, 99 %, 9499 MiB
2025/11/27 17:08:42.597, 137.57 W, 99 %, 9499 MiB
2025/11/27 17:08:42.752, 137.57 W, 99 %, 9499 MiB
2025/11/27 17:08:42.908, 135.87 W, 99 %, 9499 MiB
2025/11/27 17:08:43.078, 135.87 W, 99 %, 9499 MiB
2025/11/27 17:08:43.249, 135.87 W, 99 %, 9499 MiB
2025/11/27 17:08:43.419, 134.28 W, 98 %, 9499 MiB
2025/11/27 17:08:43.591, 134.28 W, 98 %, 9499 MiB
2025/11/27 17:08:43.763, 134.28 W, 98 %, 9499 MiB
2025/11/27 17:08:43.934, 134.55 W, 98 %, 9499 MiB
2025/11/27 17:08:44.120, 134.55 W, 98 %, 9499 MiB
2025/11/27 17:08:44.275, 134.55 W, 98 %, 9499 MiB
2025/11/27 17:08:44.447, 136.05 W, 100 %, 9499 MiB
2025/11/27 17:08:44.618, 136.05 W, 100 %, 9499 MiB
2025/11/27 17:08:44.774, 136.05 W, 100 %, 9499 MiB
2025/11/27 17:08:44.929, 137.77 W, 100 %, 9499 MiB
2025/11/27 17:08:45.084, 137.77 W, 100 %, 9499 MiB
2025/11/27 17:08:45.256, 137.77 W, 100 %, 9499 MiB
2025/11/27 17:08:45.428, 136.85 W, 99 %, 9499 MiB
2025/11/27 17:08:45.596, 136.85 W, 99 %, 9499 MiB
2025/11/27 17:08:45.765, 136.85 W, 99 %, 9499 MiB
2025/11/27 17:08:45.935, 135.23 W, 99 %, 9499 MiB
2025/11/27 17:08:46.105, 135.23 W, 99 %, 9499 MiB
2025/11/27 17:08:46.260, 135.23 W, 99 %, 9499 MiB
2025/11/27 17:08:46.430, 134.19 W, 98 %, 9499 MiB
2025/11/27 17:08:46.599, 134.19 W, 98 %, 9499 MiB
2025/11/27 17:08:46.756, 134.19 W, 98 %, 9499 MiB
2025/11/27 17:08:46.924, 134.84 W, 98 %, 9499 MiB
2025/11/27 17:08:47.094, 134.84 W, 98 %, 9499 MiB
2025/11/27 17:08:47.249, 134.84 W, 98 %, 9499 MiB
2025/11/27 17:08:47.405, 136.78 W, 100 %, 9499 MiB
2025/11/27 17:08:47.560, 136.78 W, 100 %, 9499 MiB
2025/11/27 17:08:47.730, 136.78 W, 100 %, 9499 MiB
2025/11/27 17:08:47.901, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:08:48.070, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:08:48.224, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:08:48.395, 138.54 W, 99 %, 9499 MiB
2025/11/27 17:08:48.565, 138.54 W, 99 %, 9499 MiB
2025/11/27 17:08:48.734, 138.54 W, 99 %, 9499 MiB
2025/11/27 17:08:48.904, 137.82 W, 99 %, 9499 MiB
2025/11/27 17:08:49.061, 137.82 W, 99 %, 9499 MiB
2025/11/27 17:08:49.230, 137.82 W, 99 %, 9499 MiB
2025/11/27 17:08:49.400, 137.14 W, 100 %, 9499 MiB
2025/11/27 17:08:49.570, 137.14 W, 100 %, 9499 MiB
2025/11/27 17:08:49.740, 137.14 W, 100 %, 9499 MiB
2025/11/27 17:08:49.895, 137.90 W, 100 %, 9499 MiB
2025/11/27 17:08:50.064, 137.90 W, 100 %, 9499 MiB
2025/11/27 17:08:50.235, 137.90 W, 100 %, 9499 MiB
2025/11/27 17:08:50.404, 138.20 W, 100 %, 9499 MiB
2025/11/27 17:08:50.575, 138.20 W, 100 %, 9499 MiB
2025/11/27 17:08:50.732, 138.20 W, 100 %, 9499 MiB
2025/11/27 17:08:50.887, 138.13 W, 100 %, 9499 MiB
2025/11/27 17:08:51.057, 138.13 W, 100 %, 9499 MiB
2025/11/27 17:08:51.213, 138.13 W, 100 %, 9499 MiB
2025/11/27 17:08:51.383, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:08:51.539, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:08:51.694, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:08:51.850, 139.49 W, 100 %, 9499 MiB
2025/11/27 17:08:52.006, 139.49 W, 100 %, 9499 MiB
2025/11/27 17:08:52.177, 139.49 W, 100 %, 9499 MiB
2025/11/27 17:08:52.348, 138.26 W, 98 %, 9499 MiB
2025/11/27 17:08:52.504, 138.26 W, 98 %, 9499 MiB
2025/11/27 17:08:52.674, 138.26 W, 98 %, 9499 MiB
2025/11/27 17:08:52.829, 136.49 W, 98 %, 9499 MiB
2025/11/27 17:08:52.986, 136.49 W, 98 %, 9499 MiB
2025/11/27 17:08:53.157, 136.49 W, 98 %, 9499 MiB
2025/11/27 17:08:53.312, 135.17 W, 98 %, 9499 MiB
2025/11/27 17:08:53.467, 135.17 W, 98 %, 9499 MiB
2025/11/27 17:08:53.638, 135.17 W, 98 %, 9499 MiB
2025/11/27 17:08:53.809, 136.29 W, 98 %, 9499 MiB
2025/11/27 17:08:53.964, 136.29 W, 98 %, 9499 MiB
2025/11/27 17:08:54.121, 136.29 W, 98 %, 9499 MiB
2025/11/27 17:08:54.278, 136.29 W, 98 %, 9499 MiB
2025/11/27 17:08:54.433, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:08:54.604, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:08:54.776, 137.44 W, 100 %, 9499 MiB
2025/11/27 17:08:54.932, 138.51 W, 100 %, 9499 MiB
2025/11/27 17:08:55.087, 138.51 W, 100 %, 9499 MiB
2025/11/27 17:08:55.258, 138.51 W, 100 %, 9499 MiB
2025/11/27 17:08:55.428, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:08:55.597, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:08:55.753, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:08:55.910, 137.79 W, 100 %, 9499 MiB
2025/11/27 17:08:56.081, 137.79 W, 100 %, 9499 MiB
