latency_ms,tokens,tokens_per_s,status,scenario,prompt_set,backend,model,quantization
1.6191590002563316,51,31497.833129375256,ok,stress_single,stress,transformers-gpu-compile,models/gpt2-100m,fp32
1.6176060016732663,51,31528.072934475476,ok,stress_single,stress,transformers-gpu-compile,models/gpt2-100m,fp32
1.6143620014190674,51,31591.427421587992,ok,stress_single,stress,transformers-gpu-compile,models/gpt2-100m,fp32
1.73814500158187,51,29341.625671957958,ok,stress_single,stress,transformers-gpu-compile,models/gpt2-100m,fp32
16.7031750024762,1,59.86885725927871,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.979239000647794,1,58.89545461736229,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
17.31772600032855,1,57.74430199328874,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.533347999938997,1,60.483817312965876,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
17.04548099951353,1,58.66657561781563,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.52962799926172,1,60.49742922494469,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.911000999243697,1,59.1331051334408,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.664196002238896,1,60.008895710638924,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.487120003148448,1,60.653407011596684,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.463666001072852,1,60.739813352313824,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
17.65616400007275,1,56.637444010821355,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.710043000784935,1,59.844250547591415,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.826304999995045,1,59.43075440509931,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.40370400127722,1,60.96184129646197,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.752615996665554,1,59.69216987956032,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.781708000053186,1,59.588690257084124,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
17.07936299862922,1,58.5501930066279,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
17.423589997633826,1,57.393453366143426,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.29148299980443,1,61.381766166530355,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.43259500269778,1,60.85466110713661,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.693965000740718,1,59.901886697116566,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.517252999619814,1,60.54275490137601,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.922556998906657,1,59.09272458438808,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.685765000147512,1,59.93132469450213,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.91668499915977,1,59.11323643194093,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.840942997077946,1,59.37909772472414,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.8127379984071,1,59.47871192037511,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
18.01270000214572,1,55.51638565461465,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
17.01072799914982,1,58.78643171826502,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
16.711107000446646,1,59.840440251700414,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp16
3.4414709989505354,1,290.5734205823459,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4384889986540657,1,290.82541790636293,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.429737000260502,1,291.5675458275798,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.486738001811318,1,286.8010155854877,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.537677002896089,1,282.6713685792565,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.543133003404364,1,282.23608852367823,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.463449000264518,1,288.72952941522334,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.44007100284216,1,290.69167443747756,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.890354000759544,1,257.046016841851,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.484683998976834,1,286.9700668105395,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.457844999502413,1,289.1974626230791,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.475564000837039,1,287.72308602550964,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.9062429968907963,1,256.0004589565876,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.6621990002458915,1,273.05998388751044,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.5329380007169675,1,283.05053748383415,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.455370999290608,1,289.4045242045793,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4335000018472783,1,291.2479975133199,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.449184998316923,1,289.9235617944423,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4376989970041905,1,290.8922511457396,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4502689995861147,1,289.8324739665103,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.424098002142273,1,292.04771574130007,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.5039239992329385,1,285.39431797576515,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.9352169987978414,1,254.11559268662623,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4993159970326815,1,285.77013360553065,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4758210022118874,1,287.7018118492396,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4482780029065907,1,289.9998199556675,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4764279989758506,1,287.65157808376824,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.5031610022997484,1,285.4564775479979,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.457273000094574,1,289.2453098070777,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
3.4307120004086755,1,291.484683028152,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp16
