backend,backend_kind,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_total_median,prompt_tokens_median,gen_tokens_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,kv_decode,3,129.35716666652297,129.38729999950738,129.5892600001025,129.6072120001554,247.319481897542,32.0,9.0,32.0,129.32199096679688,630.740234375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,kv_decode,3,84.01169999979174,84.60169999989375,85.34401999982038,85.41000399981385,378.242990389557,32.0,9.0,32.0,84.57625579833984,557.40087890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,kv_decode,3,138.39906666665533,129.77439999986018,153.2931099999587,155.38366199996744,246.5817603474528,32.0,9.0,32.0,129.73158264160156,408.78564453125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,prefill,3,6.305566666621114,6.124000000454544,6.635289999849192,6.680737999795383,2775.963422393567,17.0,17.0,0.0,6.07539176940918,579.755859375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,prefill,3,2.3162333333554366,2.3307999999815365,2.3399800003062414,2.340796000335104,7293.633087409758,17.0,17.0,0.0,2.269184112548828,631.08251953125,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,prefill,3,3.9155000000998066,3.890300000421121,4.034659999524592,4.047491999444901,4369.842942230617,17.0,17.0,0.0,3.8451199531555176,631.44091796875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,prefill,3,6.67226666685868,5.429700000149751,9.44397000025674,9.80079400026625,3130.9280438203104,17.0,17.0,0.0,5.380095958709717,316.27099609375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,prefill,3,3.7991666667949175,3.230199999961769,4.768480000620912,4.905216000679502,5262.832022847255,17.0,17.0,0.0,3.1836159229278564,631.58984375,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,prefill,3,4.7375666667903715,4.730900000140537,4.90514000002804,4.9206280000180405,3593.3966051903435,17.0,17.0,0.0,4.687871932983398,207.6767578125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,prefill,3,7.156566667011551,6.486199999926612,8.441360000597342,8.615152000656963,1387.5612839724076,9.0,9.0,0.0,6.430816173553467,578.58349609375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,short,prefill,3,3.176799999891955,3.608899999562709,3.6112400001911737,3.6114480002470373,2493.83468677174,9.0,9.0,0.0,3.540992021560669,630.2802734375,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,short,prefill,3,4.063266666586666,4.052799999954004,4.144329999917318,4.152465999914057,2220.68693251632,9.0,9.0,0.0,3.999743938446045,408.2998046875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,prefill,3,4.8647666662873235,4.973899999640707,5.120329999772366,5.133345999784069,1809.445304620141,9.0,9.0,0.0,4.9027838706970215,630.740234375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,prefill,3,3.420166666728619,3.4458999998605577,3.477850000035687,3.480690000051254,2611.799529981774,9.0,9.0,0.0,3.3966081142425537,557.40087890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,prefill,3,7.131833333308653,5.21649999973306,10.62118000004375,11.101596000071368,1725.2947379393368,9.0,9.0,0.0,5.157887935638428,408.78564453125,,96.088,96.08832
ollama,ollama,gemma3:270m,ollama,268.1,medium,e2e_kv,3,68.68149999999999,69.5906,70.21367,70.269054,819.0761395935659,57.0,25.0,32.0,,,153.95,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,medium,e2e_kv,3,366.41249999999997,365.4201,368.44167,368.710254,213.4529545583289,78.0,46.0,32.0,,,129.1532,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,medium,e2e_kv,3,1793.6094,1774.8711,1925.70174,1939.1089080000002,73.80817683041883,131.0,99.0,32.0,,,254.2871,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,short,e2e_kv,3,67.24806666666666,67.2184,68.25619,68.348438,728.9670685407567,49.0,17.0,32.0,,,149.8343,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,short,e2e_kv,3,367.8042666666667,368.1543,368.99589000000003,369.070698,190.13766782025905,70.0,38.0,32.0,,,129.5326,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,short,e2e_kv,3,1605.6437666666668,1578.1056999999998,1691.39464,1701.4647679999998,78.57521837732416,124.0,92.0,32.0,,,237.9143,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,medium,kv_decode,3,65.56443333333333,66.3978,67.04912999999999,67.10702599999999,481.9436788568296,32.0,25.0,32.0,,,153.95,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,medium,kv_decode,3,354.3579,353.4708,356.18727,356.428734,90.53081612399102,32.0,46.0,32.0,,,129.1532,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,medium,kv_decode,3,1729.2190666666665,1711.1947,1858.92934,1872.061308,18.70038517533978,32.0,99.0,32.0,,,254.2871,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,short,kv_decode,3,64.66483333333333,64.5283,65.83077999999999,65.946556,495.9064472487266,32.0,17.0,32.0,,,149.8343,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,short,kv_decode,3,356.3136666666667,356.5534,357.48013,357.562506,89.7481274894588,32.0,38.0,32.0,,,129.5326,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,short,kv_decode,3,1545.2491666666665,1517.4975,1626.6945,1636.4009,21.08734940255256,32.0,92.0,32.0,,,237.9143,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,medium,prefill,3,3.1170666666666667,2.997,3.79629,3.867338,8341.675008341675,25.0,25.0,0.0,,,153.95,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,medium,prefill,3,12.054599999999999,11.9493,12.254399999999999,12.281519999999999,3849.597884394902,46.0,46.0,0.0,,,129.1532,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,medium,prefill,3,64.39033333333333,63.6764,66.7724,67.0476,1554.7361345804727,99.0,99.0,0.0,,,254.2871,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,short,prefill,3,2.5832333333333337,2.6636,2.68745,2.6895700000000002,6382.33969064424,17.0,17.0,0.0,,,149.8343,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,short,prefill,3,11.4906,11.5063,11.591439999999999,11.599008,3302.53860928361,38.0,38.0,0.0,,,129.5326,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,short,prefill,3,60.3946,60.6082,64.70013999999999,65.063868,1517.946416491498,92.0,92.0,0.0,,,237.9143,20900.0,20900.0
