backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_gpu_fp16,models/gpt2-25m,micro,e2e_kv,1,151.5793999997186,3,147.86540000022796,1.0251174378825938,3.7139999994906248
hf_gpu_fp16,models/gpt2-100m,short,e2e_kv,1,381.1465999997381,3,286.1278000000312,1.33208517312787,95.01879999970691
hf_gpu_fp16,models/gpt2-25m,short,e2e_kv,1,103.41349999998783,3,66.73069999988002,1.549713999705889,36.68280000010782
hf_gpu_fp16,models/gpt2-100m,medium,kv_decode,1,271.68110000002343,3,303.8070000002336,0.894255563564416,-32.12590000021015
hf_gpu_fp16,models/gpt2-25m,medium,kv_decode,1,396.013000000039,3,139.69589999987875,2.8348219239103134,256.3171000001603
hf_gpu_fp16,models/gpt2-100m,micro,kv_decode,1,240.393199999744,3,128.1989999997677,1.875156592486522,112.19419999997632
hf_gpu_fp16,models/gpt2-25m,micro,kv_decode,1,136.1750999999458,3,142.4869000002218,0.9557025944120745,-6.311800000276008
hf_gpu_fp16,models/gpt2-100m,short,kv_decode,1,291.7114000001675,3,276.53559999998834,1.0548782869192241,15.175800000179152
hf_gpu_fp16,models/gpt2-25m,short,kv_decode,1,96.32779999992636,3,62.41679999993721,1.5432992399485916,33.910999999989144
hf_gpu_fp16,models/gpt2-100m,medium,prefill,1,50.75299999998606,3,11.605600000166303,4.373147445996656,39.147399999819754
hf_gpu_fp16,models/gpt2-25m,medium,prefill,1,1140.784000000167,3,5.1513000003069465,221.45555489530642,1135.63269999986
hf_gpu_fp16,models/gpt2-100m,micro,prefill,1,9.366199999931268,3,4.981999999927211,1.8800080289177261,4.384200000004057
hf_gpu_fp16,models/gpt2-25m,micro,prefill,1,15.404299999772777,3,5.4258000000118045,2.839083637387899,9.978499999760972
hf_gpu_fp16,models/gpt2-100m,short,prefill,1,89.43519999957061,3,9.592200000042794,9.323742207123663,79.84299999952782
hf_gpu_fp16,models/gpt2-25m,short,prefill,1,7.085700000061479,3,3.656899999896268,1.9376247642162685,3.428800000165211
ollama,gemma3:270m,medium,e2e_kv,1,80.5672,3,68.6615,1.1733970274462397,11.905699999999996
ollama,gpt-oss-20b:latest,medium,e2e_kv,1,2359.102,3,1719.6466,1.371852798127243,639.4553999999998
ollama,qwen2.5:7b,medium,e2e_kv,1,380.566,3,371.0188,1.0257323887630492,9.547199999999975
ollama,gemma3:270m,micro,e2e_kv,1,79.89631818181819,3,65.64635454545454,1.2170716673459263,14.249963636363645
ollama,gpt-oss-20b:latest,micro,e2e_kv,1,2368.4045,3,1571.6585,1.5069460064002453,796.7460000000001
ollama,qwen2.5:7b,micro,e2e_kv,1,416.2516137931035,3,366.3525655172414,1.1362049920557027,49.89904827586213
ollama,gemma3:270m,short,e2e_kv,1,82.8128,3,69.45570000000001,1.1923110702217383,13.357099999999988
ollama,gpt-oss-20b:latest,short,e2e_kv,1,2110.0797,3,1580.0445,1.3354558684897797,530.0351999999998
ollama,qwen2.5:7b,short,e2e_kv,1,381.0347,3,367.2813,1.0374465021769417,13.7534
ollama,gemma3:270m,medium,kv_decode,1,71.0458,3,65.8041,1.0796561308489896,5.2416999999999945
ollama,gpt-oss-20b:latest,medium,kv_decode,1,1447.6512,3,1656.0724,0.8741472896957887,-208.4212
ollama,qwen2.5:7b,medium,kv_decode,1,358.2837,3,358.9841,0.9980489386577288,-0.7004000000000019
ollama,gemma3:270m,micro,kv_decode,1,71.44581818181818,3,62.67025454545455,1.1400275728894438,8.775563636363636
ollama,gpt-oss-20b:latest,micro,kv_decode,1,1420.8922,3,1514.9583,0.9379084559621212,-94.0661
ollama,qwen2.5:7b,micro,kv_decode,1,356.1036137931035,3,354.4177655172414,1.0047566697831916,1.6858482758620994
ollama,gemma3:270m,short,kv_decode,1,72.2755,3,67.129,1.0766658225208179,5.146499999999989
ollama,gpt-oss-20b:latest,short,kv_decode,1,1315.9006,3,1524.0976,0.863396543633426,-208.19700000000012
ollama,qwen2.5:7b,short,kv_decode,1,358.817,3,355.1287,1.0103858122421534,3.6883000000000266
ollama,gemma3:270m,medium,prefill,1,9.5214,3,2.8574,3.3321901028907397,6.664
ollama,gpt-oss-20b:latest,medium,prefill,1,911.4508,3,63.5742,14.336803294418177,847.8765999999999
ollama,qwen2.5:7b,medium,prefill,1,22.2823,3,11.7892,1.8900603942591525,10.4931
ollama,gemma3:270m,micro,prefill,1,8.4505,3,2.9004,2.9135636463936008,5.5501000000000005
ollama,gpt-oss-20b:latest,micro,prefill,1,947.5123,3,57.6806,16.42688009486725,889.8317
ollama,qwen2.5:7b,micro,prefill,1,60.148,3,12.1023,4.969964386934715,48.045700000000004
ollama,gemma3:270m,short,prefill,1,10.5373,3,2.7572,3.8217394458145946,7.7801
ollama,gpt-oss-20b:latest,short,prefill,1,794.1791,3,55.9469,14.195229762506948,738.2321999999999
ollama,qwen2.5:7b,short,prefill,1,22.2177,3,12.2318,1.8163884301574584,9.9859
