backend,backend_kind,batch_size,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,spearman_rho_loglog,spearman_p_loglog,theilsen_slope,theilsen_log10_intercept,theilsen_slope_ci_low,theilsen_slope_ci_high,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_gpu_fp16,hf,1.0,e2e_kv,medium,scenario,6,True,2.8637536800924646,-0.12750749082744467,0.10924982341721834,-0.14285714285714288,0.7871720116618075,-0.048796981163156485,2.778237149750147,-0.7291134983329082,1.7858407814018906,-0.3627227516477776,0.9929312695877199,0.9983380154449557,3.1087263410022787,1000,1000
hf_gpu_fp16,hf,1.0,e2e_kv,short,scenario,6,True,2.8828076860424967,-0.12836582765246224,0.10547444026775843,-0.14285714285714288,0.7871720116618075,-0.016017774620156612,2.719023507498109,-0.7885519585351939,1.2662734943296432,-0.32832913141895925,0.9135496931972634,0.9346461890232277,3.1094397675302172,1000,1000
hf_gpu_fp16,hf,1.0,kv_decode,__all__,geomean_across_scenarios,6,True,2.8697939982479594,-0.1284445686179758,0.10908269302313278,-0.14285714285714288,0.7871720116618075,-0.08739177758016926,2.8368235932535364,-0.7597307700574961,1.345520451509362,-0.333682031231946,1.019881218133731,0.9511014856766908,3.102784000466698,1000,1000
hf_gpu_fp16,hf,1.0,kv_decode,medium,scenario,6,True,2.860430926869337,-0.128323294334943,0.11037903093066137,-0.14285714285714288,0.7871720116618075,-0.04936777904288969,2.7746070139698453,-0.7305848134383578,1.7839315455841271,-0.36332282655341097,0.995626513131774,0.9897220960908797,3.105240298257998,1000,1000
hf_gpu_fp16,hf,1.0,kv_decode,short,scenario,6,True,2.8791570696265865,-0.1285658429010109,0.10572968527524307,-0.14285714285714288,0.7871720116618075,-0.0156289650737799,2.7142433809768285,-0.7888767266766343,1.267050962460333,-0.3284910251965932,0.9105350215771171,0.9363791994164701,3.1074943238675545,1000,1000
hf_gpu_fp16,hf,1.0,prefill,__all__,geomean_across_scenarios,6,True,0.7860800217013755,-0.08112639892147422,0.05562699330270504,-0.028571428571428574,0.9571545189504373,0.1008381002479999,0.5104288484081586,-0.6492923486033206,1.5433993303226727,-0.2764646154056495,0.8958986933808356,-0.8573708981084053,1.0107759332763397,1000,1000
hf_gpu_fp16,hf,1.0,prefill,medium,scenario,6,True,0.7659014963714756,-0.06539280215028241,0.038557360795871354,-0.028571428571428574,0.9571545189504373,0.21506685463132438,0.3237451366704343,-0.5818283669323252,1.8503276611642965,-0.26607267793782213,0.8141534050118521,-0.7140549228932378,0.995941159544861,1000,1000
hf_gpu_fp16,hf,1.0,prefill,short,scenario,6,True,0.8062585470312736,-0.09685999569266526,0.07119966349603324,-0.028571428571428574,0.9571545189504373,0.038095395008596475,0.6128096019804188,-0.6552478772320429,1.1669134386932627,-0.28685655287347694,0.9472328899912041,-1.0006868733235743,1.0231183189246842,1000,1000
ollama,ollama,1.0,e2e_kv,__all__,geomean_across_scenarios,3,True,0.6988496957261404,0.6872057593316648,0.9325650167250805,1.0,0.0,0.7443445456533035,0.2752607336639117,0.5159740134861455,1.4993806135353303,0.40763658038981626,1.499380613535332,-2.654893501234906,1.9113250438983365,1000,1000
ollama,ollama,1.0,e2e_kv,medium,scenario,3,True,0.6595362265226783,0.6988667832350167,0.9340741040243529,1.0,0.0,0.7562748480277753,0.23395101295721732,0.5268280720040414,1.514869181163379,0.4082794299868828,1.5148691811633799,-2.710012186102618,1.9172221404222256,1000,1000
ollama,ollama,1.0,e2e_kv,short,scenario,3,True,0.7381631649296017,0.6755447354283131,0.9309897938314229,1.0,0.0,0.732414243278831,0.3165704543706087,0.5051199549682496,1.4838920459072784,0.4069937307927498,1.48389204590728,-2.5997748163671766,1.9054279473744464,1000,1000
ollama,ollama,1.0,kv_decode,__all__,geomean_across_scenarios,3,True,0.69478122945158,0.6872956994007057,0.9326716876498666,1.0,0.0,0.7443934826432806,0.2714962369487348,0.5161868303130777,1.4988877328637837,0.4071760350306656,1.4988877328637868,-2.6565553046047103,1.9094294839120987,1000,1000
ollama,ollama,1.0,kv_decode,medium,scenario,3,True,0.6549089754445155,0.6991067158758659,0.9340994963687796,1.0,0.0,0.7565226487616274,0.22926543307014713,0.527044425787373,1.5152209514490056,0.4077996450986872,1.5152209514490076,-2.7151012524394043,1.9154374568003425,1000,1000
ollama,ollama,1.0,kv_decode,short,scenario,3,True,0.7346534834586493,0.6754846829255443,0.9311813539258221,1.0,0.0,0.7322643165249327,0.3137270408273274,0.5053292348387824,1.482554514278557,0.40655242496264377,1.4825545142785583,-2.5980093567699845,1.903421511023854,1000,1000
ollama,ollama,1.0,prefill,__all__,geomean_across_scenarios,3,True,-1.281632323174873,0.6639098990609793,0.9097222660940227,1.0,0.0,0.7285774196533029,-1.7610343141910278,0.47011627544088425,1.5830987283990123,0.07898273781663702,1.5830987283990146,-5.077272224064957,0.8809729339875894,1000,1000
ollama,ollama,1.0,prefill,medium,scenario,3,True,-1.327681794240556,0.6775407581863213,0.9147020167519908,1.0,0.0,0.7415151465659496,-1.8019453639942302,0.4858242917220235,1.5868773559662543,0.0761992435436809,1.586877355966256,-5.082638516635459,0.8864518996279451,1000,1000
ollama,ollama,1.0,prefill,short,scenario,3,True,-1.235582852109189,0.6502790399356373,0.9044291408182275,1.0,0.0,0.715639692740656,-1.720123264387824,0.4544082591597453,1.5793201008317683,0.08176623208959308,1.5793201008317708,-5.071905931494443,0.8754939683472336,1000,1000
